,AF3 Mean,AF3 Peak_to_Peak,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Signal_Power,AF3 Kurtosis,AF3 Mobility,AF3 Complexity,AF3 LAR,AF3 Delta_Power,AF3 Theta_Power,AF3 Alpha_Power,AF3 Beta_Power,AF3 Gamma_Power,AF3 WT_Energy,AF3 WT_Entropy,AF4 Mean,AF4 Peak_to_Peak,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Signal_Power,AF4 Kurtosis,AF4 Mobility,AF4 Complexity,AF4 LAR,AF4 Delta_Power,AF4 Theta_Power,AF4 Alpha_Power,AF4 Beta_Power,AF4 Gamma_Power,AF4 WT_Energy,AF4 WT_Entropy,F7 Mean,F7 Peak_to_Peak,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Signal_Power,F7 Kurtosis,F7 Mobility,F7 Complexity,F7 LAR,F7 Delta_Power,F7 Theta_Power,F7 Alpha_Power,F7 Beta_Power,F7 Gamma_Power,F7 WT_Energy,F7 WT_Entropy,F3 Mean,F3 Peak_to_Peak,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Signal_Power,F3 Kurtosis,F3 Mobility,F3 Complexity,F3 LAR,F3 Delta_Power,F3 Theta_Power,F3 Alpha_Power,F3 Beta_Power,F3 Gamma_Power,F3 WT_Energy,F3 WT_Entropy,F4 Mean,F4 Peak_to_Peak,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Signal_Power,F4 Kurtosis,F4 Mobility,F4 Complexity,F4 LAR,F4 Delta_Power,F4 Theta_Power,F4 Alpha_Power,F4 Beta_Power,F4 Gamma_Power,F4 WT_Energy,F4 WT_Entropy,F8 Mean,F8 Peak_to_Peak,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Signal_Power,F8 Kurtosis,F8 Mobility,F8 Complexity,F8 LAR,F8 Delta_Power,F8 Theta_Power,F8 Alpha_Power,F8 Beta_Power,F8 Gamma_Power,F8 WT_Energy,F8 WT_Entropy,FC5 Mean,FC5 Peak_to_Peak,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Signal_Power,FC5 Kurtosis,FC5 Mobility,FC5 Complexity,FC5 LAR,FC5 Delta_Power,FC5 Theta_Power,FC5 Alpha_Power,FC5 Beta_Power,FC5 Gamma_Power,FC5 WT_Energy,FC5 WT_Entropy,FC6 Mean,FC6 Peak_to_Peak,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Signal_Power,FC6 Kurtosis,FC6 Mobility,FC6 Complexity,FC6 LAR,FC6 Delta_Power,FC6 Theta_Power,FC6 Alpha_Power,FC6 Beta_Power,FC6 Gamma_Power,FC6 WT_Energy,FC6 WT_Entropy,label
0,1.53710685412915e-15,459.7436,9515.0,0.0483177719390436,2316.74154586702,5.98299986685595,0.133308925129571,1.36852214957051,42.8448339804651,986534.422021588,166781.846533043,126348.386413271,160010.364947331,125586.419611584,88657292.0124009,-1087009711.30667,3.3807063136133604e-15,313.5899,234.0,1.34012777777778,769.155812155119,9.24015511528746,0.167165346060527,1.31761129477535,1.23949185402514,756870.065710059,163930.202218144,124106.104796371,94349.994194326,51987.2481138928,29474047.9186798,-329034880.302904,-5.57259282463741e-16,667.9485,29458.0,0.0226746045216919,4777.82467304756,5.63252890659395,0.0939760011036323,1.38064382918855,7.67347569339804,1137831.53373312,127583.003421278,95854.264791704,161044.205764931,135990.713356267,182841737.768043,-2370268238.7745,7.68720604849315e-15,854.3591,1026.0,0.832708674463938,2756.86622613452,11.0546231565487,0.093397134766349,1.39503799947108,13.3484181493515,1895902.25055297,103729.530665068,62206.4460223512,90435.8269606199,63422.3441459074,105671203.514591,-1340656979.26578,-5.0257357154463204e-15,453.9743,14150.0,0.0320829893992933,1050.43778415487,10.0464204328478,0.259809669837857,1.38703896395549,93.0158749014852,1075626.617486,169980.853445132,152153.70981138,295782.018699338,224728.508785596,40536294.0573461,-461749102.993018,-2.67484455582595e-16,470.513,8545.0,0.055062960795787,2712.83794673598,4.76504176122929,0.105259933172966,1.32617386842241,49.3261685953782,1512967.53532925,186139.015845317,114202.438972621,131774.744513932,81195.0944842403,103787567.208688,-1277510084.47381,4.1489811110367e-15,508.3332,20434.0,0.0248768327297641,1769.22642772959,9.98255301162528,0.18127141210992,1.40931476585387,96.4333575801296,719004.574246795,105380.942326409,100538.809857827,223939.142750803,194470.423584353,67730925.4013111,-820580725.533971,-2.83236317966904e-15,517.8206,16218.0,0.0319287581699346,3056.89917042225,4.71724279679189,0.0961399089961954,1.35195970239127,33.3587136921093,1602508.26931464,176033.603997632,82172.574074348,112595.881537315,80189.5825067263,116998414.737253,-1455179776.93474,1
0,1.6257110800408902e-15,489.7436,1739.0,0.281623691776883,1224.1175242821,7.70869976258917,0.155208261818267,1.31736936377696,29.930333023183,1496867.91018227,263034.535727402,132115.648175045,122442.31098502,79872.1201765203,47178149.5183787,-538965438.825921,1.4919688522495902e-15,291.0257,6320.0,0.0460483702531646,685.015094819441,5.87721104691922,0.174579851158934,1.29722685674934,231.024686728204,938959.821639943,221556.962298464,121998.047053914,91753.6028261857,49415.2356724067,26289124.6442263,-279935240.485396,4.2500307942568e-16,483.8461,14835.0,0.0326151735760027,2486.04556732409,5.90671703077143,0.100339128456534,1.3678627204515,87.579635305361,732845.371346476,108948.866833385,83845.8756571703,98920.3307041465,74833.951696305,95702963.1557034,-1184129097.8942,-1.0632507109408201e-15,521.2819,7508.0,0.0694301944592435,2081.03099614833,9.04022935687705,0.0960641316642065,1.41730492645629,78.2256395196217,713447.499447445,91173.4372004417,53285.408975233,72489.0377612939,51793.682815141,79881362.7764595,-993325406.977163,2.5797389716188102e-15,1214.1026,315.0,3.85429396825397,2431.87047240361,108.855540662025,0.162297559089195,1.39276792226155,11.863937760982,1578165.16629491,206962.801097378,131606.867621441,246389.257474342,210040.373387951,93617540.340963,-1335807473.65478,7.9732658134912e-15,1486.1538,6138.0,0.242123460410557,6816.28551617153,39.26382345472,0.0719043290740786,1.29392345525176,9.16244954005887,2979767.91099283,269964.110695938,131337.317464861,144870.826638157,93897.078665124,260763758.104919,-3799970716.12648,-4.36426894716186e-16,396.4099,6616.0,0.0599168530834341,746.186450878109,9.4554845281676,0.232843830140345,1.4082979598498,117.576384766117,579188.839273821,92502.4614336621,78946.6494410879,156760.286540023,134636.473304033,28557018.9670102,-313273535.81022,-4.12817676449139e-15,552.3079,14954.0,0.0369337902902234,3034.08879149703,6.00593348594969,0.0954126098220193,1.37404340485547,41.1511003675293,1317166.65479366,145779.963390305,69665.2316269034,103978.652605957,83003.9896929724,116140469.778612,-1462469232.65606,2
0,9.7334621337e-16,407.1794,32752.0,0.0124321995603322,1882.30088993411,6.55736355849022,0.10729723701821,1.23871081769734,264.654251057169,1749538.31702725,234882.76038013,131389.528758696,94795.7829157455,48604.017715038,72007144.035298,-861760173.754255,-1.4745080613990601e-15,330.5131,31192.0,0.0105960855347525,870.537673293094,9.08361114776354,0.142537255797657,1.22635091411869,42.0856654916732,1184130.12955484,208623.937311374,133118.87114003,84240.8390460057,36275.0410568715,33454852.4274226,-377383611.018883,2.93805669024299e-15,463.5895,15299.0,0.0303019478397281,3173.37495872214,5.16287187179861,0.0729765667030031,1.3135713532775,149.093137296394,732726.696666897,95515.2396624709,83575.888561735,68746.8477929019,43384.9038492798,121408108.059212,-1536497480.96572,-1.0204903486664301e-14,350.2564,21430.0,0.0163442090527298,1391.65485743743,5.2184386128783,0.100005464667621,1.38553589102017,177.411781931384,523575.553241761,69167.7453233469,50295.0882963569,55749.5192211262,34916.8454088824,53244936.8816401,-625080975.967927,-2.22012098133554e-15,221.2817,2349.0,0.0942025117071094,519.352997882965,4.24729252917277,0.262444944221808,1.36487130160659,47.7909004735054,722689.547188124,162310.394335253,115556.261445764,143158.546633121,110139.292675651,19872833.5442817,-199697212.908054,1.08777011936922e-15,596.666,108.0,5.52468518518518,1757.94437596524,8.58300828643985,0.112683602604997,1.23439523447168,0.999451074447119,1852558.16176517,230094.147774287,126383.460251186,108242.232620423,49375.5991986729,67398050.3833974,-810944171.428278,1.3344502284065e-15,941.1541,366.0,2.57145928961749,1979.71543627554,73.6601249646451,0.123788917892244,1.38559950614916,3.78981471987921,715864.087316598,79575.6704048277,75595.4954061282,118715.375046003,95690.1485529035,75800904.117116,-1043730667.90329,6.172946824945011e-15,331.7947,20826.0,0.0159317535772592,1005.33355173014,6.23613840473462,0.13188050547644,1.36800020284127,174.117862563565,645596.838939183,94630.6538950646,57856.197845272,68305.0167974542,51208.2932523772,38457206.2544911,-440268985.738499,3
0,2.52624208050229e-17,492.3078,28596.0,0.0172159672681494,1892.85832955048,7.58418903887155,0.102772042705995,1.17343868078529,25.7043305851349,2734917.41514764,299801.339103932,156031.672540402,81561.9651777428,39004.2934842577,72413990.463443,-873559359.944918,1.12967601741049e-14,882.5643,5679.0,0.155408399366086,1066.63614980464,122.549428823979,0.118728370787646,1.23340435163494,45.5218278621806,1082539.59882953,148614.684774771,131512.381382593,64667.9721510415,31003.9855162766,40972346.440397,-538179564.627222,-3.3405836452759704e-15,383.8462,4139.0,0.0927388741241846,1060.74379730202,9.65536673638461,0.110208439951464,1.3062846380516,37.4903460945131,344032.996222035,73892.3548585788,92943.489672587,54200.1886993854,31261.9228972976,40629391.019706,-482053060.15209,-1.72586914840904e-14,253.5896,253.0,1.00233043478261,651.772742728903,7.00630567683022,0.135450659194057,1.37542566714203,178.679461334044,394405.635694623,55779.4229918041,46757.7568435369,48124.0698844083,32896.5050481964,24946860.1328851,-275309253.624703,4.04941745256985e-15,344.615,8848.0,0.0389483499095841,888.997343773569,8.28087237259138,0.175099221239157,1.32899348137284,144.261328272642,671214.310442437,131136.789874773,138955.753104631,114606.95932944,76018.4169953563,34099421.2349262,-386861027.209367,3.8042233682858e-16,1233.5899,200.0,6.1679495,2267.80735781424,87.857590834227,0.104166072193238,1.27364710077579,32.0859136554742,1312327.99220374,184466.389810304,146076.642198633,108371.406017299,62776.1783223066,86750130.144879,-1215091716.14771,8.253381479476311e-15,305.1286,28668.0,0.0106435258825171,986.691970119728,7.35126225560018,0.1394937887519,1.3873455456232,14.0196168804482,251817.694911411,58373.052378872,60141.0691957621,77911.7465596234,59613.4450161941,37780036.6638287,-433075152.880722,-2.53775877233987e-15,233.5901,333.0,0.701471771771772,502.894400179004,7.8741434630433,0.200382779854048,1.39423379889796,279.335970954283,363962.314626218,71875.9719786729,53608.6715962245,76251.3430218134,64603.5650378776,19255187.6083522,-206179831.795881,4
0,-3.37715471445312e-13,2640.6411,188.0,14.0459632978723,29800.2613164437,20.1985856594753,0.0390314112425427,1.06173562348835,21.8979478005578,17197107.0673533,679650.97319504,174953.088475657,139358.026123024,80831.0654389974,1141220420.0159,-18267787399.5427,-6.51621854294267e-14,1752.0515,5974.0,0.293279460997657,15504.52272884,17.4745467831115,0.0437483858491103,1.12765686161073,37.6530983996249,12698138.0177337,359617.284229482,110963.931393396,85273.3104853436,53429.6748562609,593678486.082698,-9074216279.60644,-3.37922028886012e-15,871.7947,28352.0,0.0307489665632054,2576.34026284343,34.5624073232688,0.0926078372397657,1.31127272369346,50.6665644275388,2356389.32720341,170700.296722919,87079.7597629229,85538.275461052,56318.3831819227,98822459.0146034,-1341391372.26364,5.3704934581972205e-15,469.2312,43.0,10.9123534883721,472.094599859147,23.0889214507707,0.201478953981054,1.46025289213026,3.40036318967053,970628.609876226,81239.7727337532,43717.1001334595,67343.5404193266,45534.7247462667,18100049.9921296,-201119331.681919,-1.34812165613628e-13,1543.2051,1332.0,1.15856238738739,6803.06901615801,25.6365409806171,0.0831368356055561,1.25199673509037,37.6095558904237,8443294.19733106,424537.714933264,185068.003196731,181934.578721887,116520.792827412,260361182.419285,-3763803096.24411,5.43216348545654e-15,2325.7695,248.0,9.37810282258065,8759.01994960538,75.1147583042615,0.0635348841816041,1.27360501577486,20.2132325056702,4210217.35364573,315880.579329801,146956.804144163,142603.635327256,90078.3785771949,335273668.419858,-5306767609.833,-6.434487181514661e-15,870.6411,2355.0,0.36969898089172,4988.96504585991,10.0474936127017,0.0775617211522542,1.32087654063246,68.3803306879307,4322064.59294367,197626.954945323,89961.0987591252,106767.695134678,83076.715974185,190951453.462186,-2596309211.71657,-2.2914501694909e-15,526.1539,1194.0,0.440664907872697,1705.02864275035,12.1203637739266,0.115024836571199,1.38759364171678,104.541815337486,1417987.49362424,107823.610373236,56547.5595789617,79728.51672951,67352.7583215344,65249416.0539673,-821128950.363568,1
0,-2.30289256009082e-14,3313.8461,221.0,14.9947787330317,32917.5948017547,30.8052077958407,0.0373481872673032,0.999412097955788,19.9665970100444,18179894.9345603,936330.452167876,209842.698421485,150188.8382104,69494.2997243909,1261684228.80423,-20827922487.7387,4.8708176349214e-13,2151.5384,284.0,7.57583943661972,13236.2758699382,36.570198420577,0.0437793775403941,1.13886563790981,30.8802654277415,8624778.59312773,407761.285063345,108910.428273157,78210.0394771114,43833.0512517686,506736287.752035,-8041150726.87449,1.40199005344111e-14,1289.8716,292.0,4.41736849315068,4739.38552237001,37.7143832043373,0.0688200684056031,1.27184001031794,38.5184305335684,5727594.98544618,157462.116288763,81856.3128873776,82366.1863314202,53231.9669676702,181361725.373657,-2674980358.55975,-2.5281739126815e-14,421.154,13266.0,0.0317468717020956,442.45099434463,26.121156358882,0.196605296931556,1.48418442451024,36.8998295751281,602977.870888098,82182.929582951,42622.0287835698,55834.6429776782,38418.9510494233,17013664.817738,-189317958.11306,2.70080912332688e-13,2113.9748,141.0,14.9927290780142,10723.9122864861,37.1046487277726,0.0624994834237351,1.22273916233314,33.3927482936722,8195808.38902231,420331.972621742,172157.968752291,157423.438626293,95918.649923598,410447863.665338,-6425137456.96355,-3.8592062841555604e-15,1281.7949,154.0,8.32334350649351,2765.79850357903,61.9233918917338,0.10093245555737,1.29817802902923,43.6659779003026,3347071.1809474,267009.821576676,105003.847415444,104519.005320445,74816.1332313178,106175581.058032,-1488271247.34979,-4.413493517112831e-15,1586.2823,23075.0,0.0687446283856988,3867.47866533243,79.3995037315948,0.079053082671465,1.30944597283781,63.1940002643694,4236084.13949509,151834.251674283,73403.4441090047,89937.2166197606,63796.9279195501,148097810.491118,-2186052233.40244,1.24305970608245e-15,1269.8717,199.0,6.3812648241206,3071.34754044048,77.290754350388,0.0786869859420918,1.36621710019713,41.0190127157971,2641676.13030902,75673.6240885293,46304.3914189374,64647.0095909955,54315.7450270226,117494042.728306,-1743307788.29938,2
0,1.79288886478001e-15,659.8715,19096.0,0.034555482823628,2075.50856129661,10.1893879957734,0.130735337040173,1.19948403756404,12.7904976329296,7935333.2028597,568187.338408594,167146.128276099,133084.55905149,75521.7752084002,79491150.6452004,-957826377.829002,5.84397809519725e-15,442.436,6829.0,0.0647878166642261,937.047849336991,19.8704470615902,0.142075707428184,1.31333020025439,83.7549046179892,2620586.17346858,257903.07467562,85831.4319501384,64862.285512172,41022.1733752444,36105822.300455,-425830289.595946,-1.5410076691064e-15,441.0257,13722.0,0.0321400451829179,597.655852352493,29.8919601435793,0.166311269501512,1.38315838688629,120.321287358257,458839.114500854,103279.367684122,64439.0937467411,65272.6854005615,45348.6868218212,22942065.1838476,-278770587.670996,-1.59647818684831e-14,238.4617,708.0,0.336810310734463,276.512104360164,18.175218278278,0.265285146138604,1.44839346927918,201.262593150743,358511.056849505,252884.121153069,43639.9563095038,61288.7888501525,44977.0434664506,10874968.335514,-114465383.357652,-9.7780428762971e-16,512.1795,413.0,1.24014406779661,1166.87101370038,11.1221441311203,0.198539750121536,1.30229742543491,95.5652436623309,2930103.38261832,522453.296516995,191883.965253809,183666.031178694,121961.280130391,44913246.1681261,-510156308.94137,8.009673419945501e-16,305.1284,23015.0,0.0132578057788399,536.954422004714,8.531119224901,0.211103187233016,1.33298038365649,246.037021590048,1617516.96910862,240721.149055508,95120.4330472398,90438.4546314099,64325.7442203111,20978161.1220904,-218068380.672878,2.87768693464276e-15,437.4361,165.0,2.65112787878788,688.000808726375,19.8171074614524,0.181342967220882,1.39682353175933,172.282674599191,686862.725134698,108415.358326397,62928.5161706255,84938.3885658763,68134.9329850258,26419593.6582388,-304154536.341421,7.43012376618321e-16,231.795,22850.0,0.0101442013129103,226.246887431113,12.5588858827305,0.267551905951562,1.4359459110246,56.0347659792407,410624.657008424,54369.5951823178,35300.3244423461,57666.0424767131,49472.8817096705,8675085.15343243,-84694986.2080102,3
0,2.7907544865784103e-15,1315.1284,106.0,12.4068716981132,3846.66903678978,35.3601713349251,0.0945558273136836,1.21302345328856,26.7162425354766,6530786.94442536,419635.321909048,161973.795194347,135422.745070191,75858.2582742014,147576084.273666,-2069052658.88229,4.7870429894576905e-15,2700.0,180.0,15.0,7904.42412902823,109.227837941014,0.051462896284334,1.25887466393919,19.2783655097139,3496031.2033013,189630.647860934,84758.2934128973,74974.1028890799,43287.1881635355,303297948.51221,-4949249835.93995,8.714049152979671e-15,1146.1537,407.0,2.81610245700246,1667.40188340923,145.344284296792,0.108301533810728,1.3590445702481,21.4567591405884,1378610.27840279,90397.8767991663,65903.5909847464,72103.961426055,53480.9208318143,64491901.2133051,-945315658.405911,2.57260605280327e-14,252.8207,233.0,1.08506738197425,157.898845263491,21.5338355443141,0.327092157884776,1.53654565262877,1.10216211441312,163547.041037693,60091.5407056418,30460.831206987,50240.7937447408,38228.4387648206,6085455.04564953,-58585478.0869019,-3.75221250192252e-17,943.4616,18379.0,0.0513336743021927,1788.16697138226,32.934177215589,0.155675247745631,1.282172398172,31.6209417450677,5987990.23710451,321937.952849533,160393.534272556,173769.001305223,110750.877675844,68450149.0276983,-891313298.749333,-1.3017576838353e-15,713.3335,34119.0,0.0209072217825845,829.474125149885,64.9004800715244,0.166193752051017,1.36716369598789,0.181134088426066,1184627.28117444,115524.197350715,71515.5530604306,87553.7867283797,65935.9055975861,31735178.5010901,-391202845.365773,-7.513341152364461e-15,1094.3589,7914.0,0.138281387414708,1592.24898099526,72.7049360382755,0.125501461187148,1.35144253958027,44.4210006905452,2680538.10331445,152614.49137094,62303.3962635468,86044.3727575812,71842.4612412674,60917316.1067624,-826860654.32497,8.23480617006085e-15,172.3076,295.0,0.584093559322034,163.147598426722,8.01348560348588,0.324439188391095,1.43139152155616,0.427755950947271,511205.672772645,49020.1408707568,34857.7766059927,59522.8881853837,53583.9828679681,6251121.61713457,-55921370.6437232,4
0,7.07347782540641e-16,108.333,2336.0,0.0463754280821918,64.5068190373819,14.7610432734826,0.410048912107968,1.39540291774674,344.217943012437,248065.049022857,70750.0417722832,36805.8067403945,41455.9279491105,30109.1832065668,2470284.97759249,-18700999.6573871,8.76011592033e-16,265.8977,32622.0,0.0081508705781374,275.565029595013,10.7608903836669,0.284127647538944,1.31311127025868,233.592039831829,925438.939460317,215395.616723648,97606.6300267776,100671.195799673,54034.3604152557,10552626.8924594,-98895542.3627303,6.24130396359389e-17,74.8721,1948.0,0.0384353696098563,38.5046099124083,5.7199587632283,0.54388263935763,1.41697724480848,704.542992612242,91630.8708876571,38052.8975286003,29596.5793622986,47146.7733816539,32620.8735109089,1476170.04661616,-9419781.67077083,-3.4594656255349003e-15,141.5384,20693.0,0.0068399168801043,68.9305110690576,21.5365356796446,0.451613213033462,1.51550806364994,112.455334909548,90141.2745153572,24606.7418850423,47670.5798090257,40857.2249963336,36044.565740163,2687045.17376577,-22002331.9021907,8.39009575677408e-15,979.4871,236.0,4.15036906779661,1536.96557873016,120.555281564401,0.136907671192376,1.28158676452087,0.0372829715078703,2224084.9434833,250566.182318787,155029.492990096,128215.13567708,69218.9756997199,85308044.9235284,-1227861516.98246,1.7438500479232001e-15,444.8718,14620.0,0.0304289876880985,540.529135347518,23.8209231913304,0.199946055402927,1.35708551967898,0.0697738029568577,1152951.64893067,135798.700690727,60093.5187804784,88849.2511150286,60551.1226350727,23372394.3809682,-269300432.027612,-1.3582266244582902e-15,125.6411,27343.0,0.0045950005485864,81.0549136795758,8.77825467194768,0.376694159281334,1.39818353150152,9.54639832580334,132787.136416513,40562.5696612035,30443.6619469067,48784.2604686845,33418.0531776586,3120683.97049513,-25507499.6042655,-5.706335052428701e-16,652.0513,424.0,1.53785683962264,1044.64334954368,107.849784445022,0.150429628306681,1.42531802832299,52.5193365356593,603749.895603548,37572.3667728281,28227.6937480823,87616.0428569708,78306.8889143509,39972338.3194494,-555530670.697162,1
0,6.2903427804507006e-15,264.6157,11963.0,0.0221195101563153,507.263611151705,11.9141356969763,0.169406515005237,1.32839031347703,312.160994731164,986946.708745691,181498.936174267,54005.170077773,54840.1201861004,38031.8771034197,19593245.4375292,-213914757.660209,-7.57872624150687e-17,337.3077,12193.0,0.0276640449438202,405.222517045954,16.0992529328742,0.233369155981361,1.23490313520811,221.660841473064,2212874.70740517,403241.339874512,111680.374268246,93973.4545382098,47015.5335298505,15507876.9944278,-156133400.71605,-1.2200263224072801e-15,201.7949,628.0,0.321329458598726,189.464584835216,10.2802963889746,0.311144164702087,1.36322060571422,192.679247920234,390673.16762786,109490.705850492,63536.9132466331,80456.0658801225,51298.1585262231,7255978.68385043,-66128457.0656197,-3.11396487040738e-15,365.1283,73.0,5.00175753424657,177.317173969053,48.9794117570239,0.290148766695272,1.43579659759489,120.661468942429,498598.457168798,102842.763761013,58295.9913414285,53602.3678887038,35492.4392611149,6784608.63204446,-69058797.1198126,4.04287894365561e-14,2189.4876,310.0,7.06286322580645,8657.51501896864,68.3295541078633,0.065568637897981,1.2408398770041,4.11076659461247,5498415.57468041,454418.961631334,164877.393748459,149085.002138347,86478.9071703297,331262890.660704,-5318171618.99688,6.7435803301878804e-15,1398.7175,5719.0,0.244573789123973,5290.56898583363,42.1829152257545,0.0695021524738875,1.22094321764202,28.6860951705122,5156223.2528331,314440.992914748,103916.116037109,107445.562498752,56518.6900652803,202432903.236002,-2961136057.88967,2.6731727779785604e-15,1997.0514,148.0,13.4935905405405,8723.24113477401,44.6510535273035,0.0493195427944186,1.31124150834857,22.2333662824817,1936287.0601097,99494.6411450904,43374.1590698812,77562.7263326313,55038.7779280634,333719372.194421,-5245141574.04676,6.078584253114481e-15,2119.9998,155.0,13.6774180645161,10894.5933754472,39.9160090390927,0.0416822376132712,1.24712253654238,19.4572421130462,4421562.91237444,81516.3888710065,40615.7884132847,62694.6038819683,44266.6496554674,416749388.872764,-6542626418.79415,2
0,4.2448297076204705e-15,343.3332,7544.0,0.0455107635206787,694.941258427984,12.1670458494887,0.136586748995712,1.34456671275684,119.844167676715,929055.013276483,129255.745942358,43482.1815988951,47477.2773389198,33987.1756422789,26613300.1545926,-305406820.530503,1.5090581369118102e-15,376.9234,654.0,0.576335474006116,341.089516556112,17.1940605750573,0.24732578303098,1.27776586225725,29.716810030778,1454687.37001031,292205.899005676,95277.7099928728,90813.7646399908,46911.9513694781,13051518.5410618,-129008724.249161,1.00752478269444e-15,276.6665,443.0,0.62452934537246,202.021102086047,47.6774042577095,0.242233301656676,1.41950661115477,0.637933073655005,125215.766008945,41166.7337271454,30406.1784928961,46722.8413386078,33664.0519034073,7989468.13770611,-89389432.1450889,-6.5669662882657e-14,124.1026,5050.0,0.0245747722772277,54.63654321212,22.229095859749,0.476189149666615,1.4866646762086,118.728613365312,77650.275103488,29865.7124178205,39205.9259944435,42751.0259428982,31336.0201158305,2143764.4999727,-16982924.5533284,7.18492968189916e-15,623.5896,311.0,2.00511125401929,1175.25888974376,25.3272820853888,0.181722994389907,1.27952793573089,12.0736011753317,3130560.91944819,394518.266054103,185999.013290227,166546.052370343,95529.9029930995,45477870.8953895,-542187442.883823,1.77375629608209e-15,1090.7693,196.0,5.56514948979592,2128.44853667953,57.1501171162437,0.111422674990796,1.22768023371854,6.26733860810871,3501345.12471202,327973.864513403,126001.276156037,123413.162978332,57574.4614639737,81491264.5134568,-1101535999.76502,-2.3189416274257803e-15,1418.4617,7916.0,0.17918919909045,10116.8813727865,20.4574482227715,0.0509041261004359,1.29778998184268,5.97459778112877,4888884.3772815,83827.1658555045,41663.7216221147,89674.8436288736,71608.6277863051,391113897.285132,-5936181048.12434,1.5023710255222401e-15,984.6152,9437.0,0.104335615131928,3826.08023097632,34.1252118746016,0.0632775525675404,1.30738281846904,45.1737093985689,3405915.93523168,60853.6270541095,28387.5014564686,50912.5796615877,40700.9683240233,148645467.903917,-2155283448.81771,3
0,1.01374751134862e-15,302.8206,22257.0,0.0136056341825044,290.432229035789,27.9722613576493,0.209761163297266,1.38916842062659,242.135327734266,530697.024890469,108956.953316658,37143.3491559405,47003.826635047,35475.2707044603,11162763.0827293,-119013270.496806,-1.1434960476156001e-15,537.3079,15963.0,0.0336595815322934,506.045696655754,33.5396691909151,0.213997835423608,1.29341041722919,20.6260397224261,1296624.13682229,290032.651898093,99767.7339573317,105088.541599874,55646.2543509873,19406166.911928,-216136043.854817,-7.86107094462183e-16,162.8203,16182.0,0.0100618155975776,67.6409384172479,13.7807211200438,0.422139355315292,1.42244756435044,48.8372259787404,154183.356655414,44410.8959201123,30813.9255803808,47357.6068183727,35794.4326864698,2603083.13626246,-20980186.2961031,-9.72395157527929e-14,276.154,224.0,1.23283035714286,136.299503903438,57.0697433601799,0.341870037216052,1.48212399294275,121.8631901041,363524.410867211,82431.0789719693,38185.5168681988,54766.5391282593,37881.2659328077,5225236.88180942,-52802297.752198,7.953204479322511e-15,1668.3333,112.0,14.8958330357143,3708.54267943148,169.782328575099,0.10330410290738,1.27933754952584,43.5894180375826,3566648.24981556,395044.608656532,149412.67471064,179287.78286339,99607.6381087127,142004102.062702,-2212868908.42076,-1.5380356195999202e-15,404.1023,990.0,0.408184141414141,644.984895102823,13.2214275476461,0.210160987015934,1.30448285977598,20.8047178610945,1938746.46398019,251260.088485214,111540.389263618,130543.309017703,75102.3395460374,24769382.2652688,-271596605.71027,3.02406037283657e-16,826.4101,454.0,1.82028656387665,1804.92491710908,40.7670260074408,0.104162265939559,1.37319878917885,12.0332248552243,2356875.38696876,65547.1811664248,32779.3607946693,72380.3015926724,58009.2509074474,69051889.3519815,-960239934.751938,5.31820396219271e-15,1393.5904,159.0,8.76471949685535,4756.17276801011,49.309461642211,0.0706735933168099,1.36955510401531,0.260423124999996,2538379.37370189,71016.5183352653,34748.8864425317,86932.0729571839,72202.0651293616,181950240.133261,-2667115192.37026,4
