,AF3 Mean,AF3 Peak_to_Peak,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Signal_Power,AF3 Kurtosis,AF3 Mobility,AF3 Complexity,AF3 LAR,AF3 Delta_Power,AF3 Theta_Power,AF3 Alpha_Power,AF3 Beta_Power,AF3 Gamma_Power,AF3 WT_Energy,AF3 WT_Entropy,AF4 Mean,AF4 Peak_to_Peak,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Signal_Power,AF4 Kurtosis,AF4 Mobility,AF4 Complexity,AF4 LAR,AF4 Delta_Power,AF4 Theta_Power,AF4 Alpha_Power,AF4 Beta_Power,AF4 Gamma_Power,AF4 WT_Energy,AF4 WT_Entropy,F7 Mean,F7 Peak_to_Peak,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Signal_Power,F7 Kurtosis,F7 Mobility,F7 Complexity,F7 LAR,F7 Delta_Power,F7 Theta_Power,F7 Alpha_Power,F7 Beta_Power,F7 Gamma_Power,F7 WT_Energy,F7 WT_Entropy,F3 Mean,F3 Peak_to_Peak,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Signal_Power,F3 Kurtosis,F3 Mobility,F3 Complexity,F3 LAR,F3 Delta_Power,F3 Theta_Power,F3 Alpha_Power,F3 Beta_Power,F3 Gamma_Power,F3 WT_Energy,F3 WT_Entropy,F4 Mean,F4 Peak_to_Peak,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Signal_Power,F4 Kurtosis,F4 Mobility,F4 Complexity,F4 LAR,F4 Delta_Power,F4 Theta_Power,F4 Alpha_Power,F4 Beta_Power,F4 Gamma_Power,F4 WT_Energy,F4 WT_Entropy,F8 Mean,F8 Peak_to_Peak,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Signal_Power,F8 Kurtosis,F8 Mobility,F8 Complexity,F8 LAR,F8 Delta_Power,F8 Theta_Power,F8 Alpha_Power,F8 Beta_Power,F8 Gamma_Power,F8 WT_Energy,F8 WT_Entropy,FC5 Mean,FC5 Peak_to_Peak,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Signal_Power,FC5 Kurtosis,FC5 Mobility,FC5 Complexity,FC5 LAR,FC5 Delta_Power,FC5 Theta_Power,FC5 Alpha_Power,FC5 Beta_Power,FC5 Gamma_Power,FC5 WT_Energy,FC5 WT_Entropy,FC6 Mean,FC6 Peak_to_Peak,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Signal_Power,FC6 Kurtosis,FC6 Mobility,FC6 Complexity,FC6 LAR,FC6 Delta_Power,FC6 Theta_Power,FC6 Alpha_Power,FC6 Beta_Power,FC6 Gamma_Power,FC6 WT_Energy,FC6 WT_Entropy,label
0,-6.47417493837565e-07,106.489845275879,16699.0,0.0063770194537937,115.50537109375,4.38684177398682,0.422097742557526,1.13113009929657,85.6899642944336,708743.6875,226713.4375,211988.84375,125629.09375,37729.875,4423021.0,-31533462.0,-7.73869359704804e-08,70.1347579956055,13676.0,0.0051283091306686,35.1948661804199,4.53831768035889,0.538155376911163,1.31639730930328,606.851196289062,189177.8125,58180.27734375,51643.859375,48093.890625,28556.142578125,1347713.25,-7935341.5,-1.96259648532759e-07,142.182434082031,7068.0,0.0201163608580828,104.038673400879,7.4947247505188,0.35187503695488,1.2768177986145,308.949371337891,656319.6875,107166.8515625,73030.703125,60815.4609375,33837.29296875,3995961.75,-31885144.0,4.59335353752977e-07,106.207695007324,21684.0,0.0048979753628373,70.4010467529297,4.62237691879272,0.439684838056564,1.2321605682373,173.7265625,378994.96875,111082.8125,96551.5703125,75031.5625,31942.375,2699656.0,-18530444.0,7.93814436406137e-08,69.9488983154297,16727.0,0.0041817957535386,44.2264556884766,3.8015923500061,0.529671311378479,1.30364286899567,519.575439453125,285185.125,84037.3046875,69993.921875,58209.1875,33394.04296875,1694343.5,-10075299.0,1.02916644095785e-07,111.535087585449,13738.0,0.0081187281757593,109.239624023438,4.20986223220825,0.377942383289337,1.24772417545319,505.373229980469,848127.5625,173322.3125,84451.75,75389.796875,38916.37109375,4180248.5,-30882944.0,-2.17900062438048e-08,80.5703353881836,4334.0,0.0185902938246727,44.0316848754883,4.19189262390137,0.563275873661041,1.28073918819427,756.002746582031,241785.296875,77572.5,81021.5390625,74802.796875,35481.140625,1690298.0,-9928419.0,-3.12738961838477e-07,256.483001708984,25.0,10.2593202590942,326.903259277344,3.696772813797,0.261705756187439,1.09838557243347,96.30419921875,3286420.5,454788.21875,163835.5625,115653.640625,39445.046875,12522894.0,-107532696.0,3
0,-4.38803375857333e-08,110.818130493164,7605.0,0.0145717458799481,91.3353118896484,4.52372980117798,0.478981226682663,1.1637989282608,279.975250244141,442814.5625,235908.5,178972.171875,124535.609375,41691.6328125,3497021.5,-23315972.0,-4.74705466046998e-08,93.7942504882812,10.0,9.37942504882812,26.2239074707031,5.84218645095825,0.628757178783417,1.33751022815704,614.43603515625,111256.5625,52783.65625,42542.703125,48129.4296875,30186.423828125,1004708.4375,-5398104.5,-1.03228489933826e-06,131.994445800781,25181.0,0.0052418271079659,72.2776107788086,7.20519971847534,0.39751347899437,1.30044746398926,416.745849609375,352935.6875,76840.0234375,55355.578125,54272.5078125,30748.22265625,2771904.0,-20871728.0,1.0541253914198e-07,71.0020294189453,15157.0,0.0046844379976391,42.0088348388672,3.71681547164917,0.59274959564209,1.24398410320282,705.755249023438,150484.15625,101642.828125,101428.078125,82000.4375,35116.40625,1610355.5,-9037042.0,-4.188577484853791e-09,55.0408630371094,25236.0,0.0021810454782098,31.1527671813965,3.55578994750977,0.604219675064087,1.32702994346619,1062.38073730469,181841.40625,61021.21875,54457.7109375,52109.0625,31905.228515625,1205744.625,-6456862.0,5.10607556236664e-08,92.5680847167969,22522.0,0.0041101183742284,94.9269180297852,3.56007885932922,0.399730861186981,1.27903366088867,220.561462402344,807809.625,140752.5,68293.5,70655.5,40512.953125,3635930.0,-25844862.0,2.19451550265148e-07,57.0761451721191,5588.0,0.0102140558883548,46.6874122619629,3.23063492774963,0.528031349182129,1.30883347988129,984.683471679688,319135.53125,69073.1875,62749.56640625,64175.8984375,35457.7109375,1792546.0,-10761392.0,-1.10897580896108e-07,115.425247192383,4374.0,0.0263889450579882,282.51123046875,2.53548073768616,0.284359633922577,1.17260336875916,77.6541061401367,2933885.75,373429.34375,126140.21875,110905.1015625,48640.578125,10857739.0,-90878728.0,4
0,-4.80277662973094e-07,120.609321594238,2609.0,0.0462281815707684,97.6253814697266,4.35161781311035,0.609482824802399,1.35500729084015,614.82177734375,503041.53125,148864.484375,114856.6484375,147474.234375,116385.0625,3754047.0,-25466266.0,-2.31761902114158e-07,99.3370513916016,7685.0,0.0129260960966349,73.3884201049805,4.40335416793823,0.507056415081024,1.27351379394531,99.2736587524414,425768.90625,152356.046875,115612.984375,88735.96875,49365.6640625,2816414.5,-18331526.0,-3.3731130315573e-06,123.389572143555,17735.0,0.0069574047811329,103.517105102539,5.66112422943115,0.605397820472717,1.37485837936401,81.8797760009766,496213.4375,107568.796875,87584.59375,151876.71875,128952.1328125,3970429.5,-28389902.0,4.49961163440094e-07,104.871307373047,29264.0,0.0035836286842823,100.476188659668,4.46933031082153,0.450246095657349,1.35977733135223,623.684326171875,722706.8125,91836.609375,58041.75390625,86121.5,61267.6484375,3851166.25,-28662250.0,-2.23384972741769e-07,116.7412109375,8988.0,0.0129885636270046,118.217193603516,3.82928347587585,0.747227132320404,1.36922287940979,342.378845214844,506453.28125,161126.8125,146649.59375,284862.28125,217226.6875,4723107.0,-31788892.0,6.90897820732062e-07,134.087493896484,169.0,0.793417096138,136.829940795898,4.14004230499268,0.445414751768112,1.3094562292099,468.925201416016,757811.1875,173471.296875,113684.28125,125584.234375,78405.671875,5243565.0,-39793388.0,-1.96259648532759e-07,91.8182067871094,19888.0,0.0046167643740773,84.3813552856445,3.81346440315247,0.795773446559906,1.39254856109619,74.3796234130859,363640.59375,92441.9453125,94849.2578125,213889.5,185506.296875,3236547.25,-19914714.0,-1.39416158617678e-07,126.243103027344,3796.0,0.0332568772137165,134.049560546875,4.12107801437378,0.433225303888321,1.3370954990387,487.985168457031,885645.25,167118.0,78268.046875,104970.921875,77083.96875,5136653.0,-39325972.0,1
0,-7.180231076375781e-09,150.756896972656,3348.0,0.0450289435684681,119.818946838379,5.17989921569824,0.473429828882217,1.30141186714172,79.9408798217773,748863.375,232366.3125,122968.328125,116953.28125,77684.0546875,4591741.5,-33465042.0,-1.1049578318989e-07,139.59831237793,9765.0,0.0142957819625735,97.9090576171875,5.23696517944336,0.440352886915207,1.25847983360291,304.944091796875,590985.0,203036.703125,118412.8671875,89990.3515625,48553.23046875,3748951.0,-26779016.0,9.82893880063784e-07,88.9295196533203,22996.0,0.0038671733345836,84.0430450439453,3.6764395236969,0.524475693702698,1.3502938747406,38.7407531738281,401160.125,106202.59375,81271.484375,96286.5078125,73711.03125,3221564.5,-22254654.0,2.88231433387409e-07,91.0994644165039,549.0,0.165937095880508,53.8367576599121,4.17348718643188,0.547889828681946,1.3752555847168,196.413528442383,287644.21875,74900.2890625,48416.3515625,68260.1875,49068.546875,2062086.25,-13335738.0,1.23659532391684e-07,126.070449829102,9784.0,0.0128853693604469,125.864074707031,4.41498517990112,0.691618382930756,1.38321554660797,171.335601806641,603800.4375,185098.40625,126522.484375,239400.875,204581.796875,4836703.0,-33200122.0,4.45972148099827e-07,124.615768432617,22822.0,0.0054603349417448,166.50927734375,4.07597780227661,0.425300568342209,1.31514513492584,499.179626464844,944789.5,216687.1875,116333.203125,133464.125,88892.265625,6373016.0,-50448420.0,5.40511848612368e-08,108.186096191406,27224.0,0.0039739236235618,73.4123229980469,5.07649993896484,0.722109854221344,1.39067018032074,604.227783203125,334791.4375,86385.3203125,77487.5390625,153316.09375,132582.734375,2811484.25,-18056646.0,-1.59560684664939e-08,126.760261535645,13203.0,0.009600868448615,132.697021484375,4.26697874069214,0.43403285741806,1.36193585395813,57.7366218566895,819126.4375,137964.375,64821.8359375,100349.265625,79945.9140625,5084050.5,-39520956.0,2
0,9.17473954586967e-08,103.729263305664,14621.0,0.0070945397019386,92.622200012207,4.07036113739014,0.443060517311096,1.24836015701294,114.261352539062,597399.4375,189693.671875,111082.8203125,86461.0078125,45264.66796875,3545586.0,-24638956.0,8.47666186132301e-08,95.5710296630859,27405.0,0.003487357404083,65.778076171875,4.42610168457031,0.470887511968613,1.20914113521576,76.0088653564453,392653.5625,175077.015625,114386.71875,74049.8125,32825.125,2534181.0,-16352444.0,-2.19196508055575e-07,64.0030059814453,11931.0,0.005364429205656,45.3841743469238,3.65721797943115,0.549371719360352,1.31737124919891,842.218872070312,220857.53125,77691.125,69429.0859375,59840.109375,38921.3671875,1739535.75,-10493599.0,-3.19121369329878e-08,56.3518524169922,5744.0,0.00981055945158,31.19553565979,3.7231171131134,0.58680534362793,1.34786915779114,449.508117675781,168757.90625,59373.91015625,41094.375,47889.08203125,30592.60546875,1197217.25,-6618044.0,-1.24457343986251e-07,112.94181060791,20720.0,0.0054508596658706,82.2061004638672,4.3290319442749,0.637317657470703,1.35365581512451,146.72607421875,442351.65625,152439.25,107048.40625,137753.1875,106735.09375,3147217.5,-20212200.0,3.59011558259681e-08,107.467391967773,2935.0,0.0366158075630665,103.949287414551,4.36243057250977,0.439426004886627,1.24282586574554,400.130340576172,649655.0625,193281.28125,121092.484375,105140.34375,49411.96875,3982256.0,-28541748.0,2.87209243055031e-08,60.0040588378906,7017.0,0.0085512408986687,47.5770454406738,3.518226146698,0.760861754417419,1.37616169452667,56.2048645019531,194597.34375,75523.96875,71706.5,113172.25,90913.25,1821070.875,-10135459.0,9.05506922777022e-08,81.1332626342773,15894.0,0.0051046470180153,49.5453300476074,4.10367202758789,0.562892138957977,1.35094738006592,886.837524414062,300222.125,87057.5859375,55964.9765625,65188.421875,48742.90625,1895791.25,-11712102.0,3
0,-4.61130412077182e-07,134.297958374023,20.0,6.71489810943604,101.623344421387,5.26421070098877,0.401194334030151,1.20914018154144,51.997875213623,578075.9375,183184.171875,137336.5625,76538.75,37827.60546875,3914371.5,-28773368.0,4.18846823890817e-09,80.9191665649414,28971.0,0.0027931092772632,52.5447959899902,4.34877872467041,0.498533844947815,1.21496653556824,147.03254699707,265890.46875,126717.1796875,123581.9609375,61217.203125,29880.765625,2014613.5,-12386419.0,2.29767394444025e-07,72.8943786621094,19531.0,0.0037322400603443,37.5989379882812,4.09772825241089,0.552519977092743,1.27566397190094,106.716384887695,168020.984375,71556.1796875,89402.03125,51224.52734375,29942.59765625,1439233.375,-8302472.5,-3.98901747189484e-08,105.253067016602,11927.0,0.008824773132801,38.3822402954102,3.98223757743835,0.528868198394775,1.33803939819336,611.375305175781,272895.25,51635.83203125,43724.9921875,46530.00390625,31849.6875,1470803.625,-8811200.0,1.10209072090584e-07,115.367607116699,16973.0,0.0067971250973641,70.2026596069336,4.84051036834717,0.595262885093689,1.3141576051712,471.906066894531,353440.6875,122456.609375,130157.3984375,108315.28125,72043.1484375,2687722.0,-17110466.0,-4.9134723667521e-07,102.932693481445,14801.0,0.0069544417783618,84.8171615600586,4.5247597694397,0.508719861507416,1.27281534671783,276.028533935547,459027.6875,153667.734375,136937.671875,102616.484375,59843.53125,3250094.75,-21990400.0,6.22286719931253e-08,61.2012100219727,1893.0,0.0323302745819092,40.6764602661133,3.73477292060852,0.66270923614502,1.36438417434692,827.335815429688,164040.328125,54685.3046875,58342.421875,75352.40625,58066.75,1557107.0,-8930883.0,-3.83743469001274e-07,84.0555114746094,35092.0,0.0023952899500727,38.7393760681152,4.94457960128784,0.690464675426483,1.37731122970581,33.6897315979004,199138.953125,63884.921875,49002.296875,72585.1328125,61779.4140625,1488748.125,-8384801.5,4
0,-3.01569713201388e-07,223.527923583984,680.0,0.328717529773712,294.987335205078,6.83406114578247,0.32654869556427,1.24022161960602,11.5005474090576,2383634.75,471633.625,149967.5,135189.09375,81543.515625,11333580.0,-100212400.0,-3.989017116623471e-09,163.689849853516,7880.0,0.0207728240638971,108.137763977051,7.88656949996948,0.399771124124527,1.29962110519409,15.2335844039917,780243.9375,179446.4375,81702.90625,70744.6328125,47699.7890625,4158686.25,-31719098.0,-4.3879190059215e-08,97.6668472290039,6121.0,0.0159560274332762,55.3128852844238,4.71952486038208,0.564935207366943,1.32197690010071,409.757781982422,337964.125,116807.609375,76290.9140625,76917.296875,52067.609375,2193185.0,-13813790.0,-8.85561846075689e-08,88.6941986083984,30390.0,0.0029185323510319,28.4923667907715,5.43630838394165,0.722219705581665,1.4062751531601,985.913635253906,141370.375,61444.703125,37172.7734375,61478.10546875,42610.3046875,1090788.0,-5641467.0,-4.78682089521953e-08,163.767272949219,18476.0,0.0088637843728065,197.500137329102,5.0955638885498,0.444183439016342,1.29868626594543,104.081596374512,1309344.5,329362.59375,170621.59375,171261.5,111635.5859375,7563177.0,-60560936.0,8.33704589808804e-08,158.90657043457,1306.0,0.121674247086048,143.729064941406,5.500244140625,0.454329311847687,1.29682838916779,394.312103271484,950555.5,248133.046875,137397.5625,133501.921875,85273.140625,5499966.0,-42310612.0,-5.74418486110062e-08,121.596572875977,27159.0,0.0044772108085453,89.7671356201172,4.74699687957764,0.514862954616547,1.35296225547791,483.854034423828,551213.375,144526.140625,74803.4921875,95647.28125,75704.3125,3483591.25,-24720224.0,2.0264208444587e-07,89.4397125244141,23030.0,0.0038836174644529,52.604621887207,4.71764659881592,0.604795396327972,1.37959706783295,528.389709472656,288581.03125,85740.265625,49985.80078125,73931.890625,63449.1640625,2013293.75,-12709802.0,1
0,-8.08773279459274e-08,260.001403808594,1780.0,0.146068200469017,363.679168701172,6.2752513885498,0.292764484882355,1.19703650474548,64.6481170654297,3049002.5,556647.1875,181766.046875,136851.46875,70999.9375,13929668.0,-125827912.0,5.31337093434558e-07,136.661575317383,679.0,0.201268881559372,90.3087463378906,8.60736179351807,0.393664836883545,1.28300201892853,109.195526123047,603350.4375,144579.15625,75117.34375,59502.12109375,36119.984375,3474326.0,-25892960.0,-2.25379480411902e-07,103.668380737305,17107.0,0.0060599977150559,45.9493751525879,5.34339666366577,0.599396407604218,1.33389461040497,318.738861083984,241182.6875,96590.2421875,68912.578125,71298.6875,48340.50390625,1758180.5,-10482230.0,4.30813855700762e-08,79.9621810913086,9295.0,0.0086027095094323,24.9344158172607,5.42381000518799,0.716603100299835,1.40950298309326,438.171630859375,118938.0,56708.73046875,38141.109375,51666.9453125,36275.234375,954892.75,-4835799.0,-8.94537137696716e-08,147.31477355957,10128.0,0.0145452972501516,163.059982299805,5.12230348587036,0.444724857807159,1.29539656639099,154.117889404297,1076457.75,273394.5625,152367.21875,144335.3125,88869.828125,6252776.0,-48584828.0,-1.29244156710229e-07,134.189727783203,12135.0,0.0110580744221807,89.9481048583984,5.11037445068359,0.507940471172333,1.33308160305023,396.574127197266,551185.875,156468.390625,87441.859375,97639.4296875,71382.1484375,3459302.5,-24414836.0,-1.11692486370885e-08,94.0064392089844,4024.0,0.0233614407479763,56.4285583496094,5.26158809661865,0.579256892204285,1.35145902633667,364.672515869141,305377.28125,102724.8828125,64196.24609375,79735.875,58047.1328125,2161165.5,-13783371.0,1.35626592623339e-07,74.6834411621094,15686.0,0.0047611529007554,42.8258171081543,4.6080379486084,0.600422561168671,1.3867598772049,519.0625,236612.0,59816.109375,43956.98046875,59529.09765625,50854.5703125,1647364.75,-10037347.0,2
0,-3.37770046598962e-07,277.720092773438,4769.0,0.0582344494760036,523.551452636719,6.84940958023071,0.24949312210083,1.19707059860229,3.35950064659119,4846903.0,543062.125,162918.359375,134189.234375,75152.3125,20033544.0,-191227488.0,2.26177277795614e-07,168.220855712891,15190.0,0.0110744470730424,142.906219482422,11.9894113540649,0.324775755405426,1.27795267105103,156.879821777344,1031567.6875,213175.859375,78050.6796875,60455.1875,38305.26171875,5472365.5,-46142420.0,9.73320197772409e-08,86.4899063110352,13924.0,0.0062115704640746,45.0276069641113,5.96525478363037,0.572108089923859,1.33881294727325,328.474212646484,229050.09375,93163.3515625,61813.90234375,62873.171875,43877.4140625,1722972.375,-10629977.0,5.09596951303593e-08,187.623123168945,41.0,4.57617378234863,49.2721672058105,28.5191478729248,0.569580554962158,1.37291264533997,4.82703638076782,190175.796875,215509.296875,39339.34375,58815.13671875,44153.19921875,1885775.25,-13683460.0,5.1857224292462e-08,219.079986572266,66.0,3.31939363479614,341.485504150391,5.45915365219116,0.356833964586258,1.28723788261414,100.526222229004,2267934.5,478633.0,188008.21875,181055.25,121235.6640625,13096412.0,-117441048.0,4.76288676054537e-07,196.006134033203,27120.0,0.0072273649275302,159.08967590332,6.56309223175049,0.367762416601181,1.30714190006256,320.006256103516,1028011.3125,203221.3125,90722.5625,88455.2421875,62290.890625,6102820.0,-50394524.0,-4.76687560535538e-08,134.858535766602,16461.0,0.0081926090642809,72.458984375,5.51517200469971,0.532969236373901,1.36649513244629,333.775085449219,414512.28125,95367.5234375,60189.9453125,82869.671875,65975.6875,2794762.75,-19289084.0,-1.3881779636904e-07,86.4203338623047,31492.0,0.0027441997081041,49.7465972900391,4.80386638641357,0.543006002902985,1.39083290100098,772.213073730469,299595.875,53249.26171875,34819.54296875,56622.47265625,48405.25,1907438.5,-12462148.0,3
0,-5.29741498667136e-07,220.314300537109,4865.0,0.0452855713665485,256.780853271484,6.67529058456421,0.341021746397018,1.25472402572632,62.8936958312988,2056033.0,339268.4375,152514.5,133989.328125,76437.2421875,9937847.0,-85328896.0,-2.39540497659618e-07,144.346313476562,17241.0,0.00837227050215,80.0905685424805,8.60402297973633,0.441566079854965,1.31083333492279,337.691558837891,520760.09375,136102.125,74677.3671875,69164.7421875,41765.765625,3231369.5,-23755570.0,-5.02616188668981e-08,95.9664611816406,8095.0,0.0118550295010209,37.7794532775879,6.44671535491943,0.656534790992737,1.35841751098633,48.6385383605957,185458.265625,78856.5234375,61375.6171875,66639.1875,50660.44921875,1488323.0,-8558556.0,7.18023116519362e-08,93.6844177246094,2034.0,0.0460592024028301,24.4292068481445,7.53698825836182,0.738540053367615,1.44072103500366,59.7576751708984,99182.75,58375.18359375,29638.580078125,49197.515625,37542.08203125,954803.9375,-4992436.0,-1.00722687079724e-07,161.904373168945,8221.0,0.0196940004825592,198.365386962891,5.03924798965454,0.436135083436966,1.30376970767975,117.939743041992,1287314.5,299680.625,154688.53125,167296.1875,107805.75,7640250.5,-61798448.0,1.24457343986251e-07,103.662353515625,9935.0,0.0104340566322207,88.8094329833984,4.56732320785522,0.483793497085571,1.35266292095184,94.2355194091797,565292.0,106390.4921875,67820.1171875,85534.625,64391.8984375,3578772.0,-26549010.0,4.94638143777593e-08,98.7779235839844,3558.0,0.0277622044086456,53.208984375,5.95351934432983,0.610524237155914,1.38021433353424,3.13834977149963,280833.875,72828.6953125,52783.78515625,76295.6875,65144.4765625,2102342.0,-13626047.0,1.24856242678106e-07,70.717399597168,2949.0,0.0239801295101643,39.3758316040039,4.29932117462158,0.629713952541351,1.3979309797287,90.7493591308594,223473.5,47633.4140625,34880.9140625,59182.9765625,52156.015625,1536414.125,-9199676.0,4
0,-2.11417923168256e-08,68.1454467773438,16.0,4.25909042358398,20.4629955291748,5.24091768264771,0.682109832763672,1.37112677097321,152.981094360352,91281.0625,40931.890625,32909.01171875,39665.28515625,29223.8046875,784820.875,-3833481.0,-1.16878204892146e-07,104.034194946289,2718.0,0.0382760092616081,68.7300415039062,4.49034309387207,0.53876793384552,1.30968153476715,104.327522277832,364491.34375,130183.9375,87151.5546875,97096.796875,53926.234375,2637949.75,-16931080.0,-2.47319071888796e-08,44.2071990966797,3716.0,0.0118964472785592,18.811637878418,3.72465085983276,0.750970900058746,1.372185587883,1334.64660644531,81103.9375,38170.4375,29634.828125,46989.3125,32547.00390625,720677.125,-3231371.75,-5.584624318544231e-09,50.9305648803711,4491.0,0.0113405846059322,18.4368133544922,3.20154857635498,0.804563879966736,1.43708372116089,176.221557617188,72845.0234375,24146.734375,47188.140625,40750.46484375,35965.703125,708271.875,-3063461.75,1.62751902621494e-07,114.136215209961,26300.0,0.0043397801928222,103.049278259277,4.62131643295288,0.495150476694107,1.29036974906921,542.713439941406,575426.3125,166224.09375,141169.3125,123697.1796875,67674.8828125,3953894.0,-27720844.0,-3.39066481558348e-08,108.11572265625,24491.0,0.0044145081192255,67.5655136108398,4.88150978088379,0.519697844982147,1.35346841812134,120.04027557373,408258.96875,83607.4375,53140.50390625,80299.375,55390.53125,2593792.0,-17620906.0,-4.14857801445123e-08,46.8166122436523,2126.0,0.0220209844410419,22.5224075317383,3.81015348434448,0.690004765987396,1.36084342002869,1131.32958984375,102617.078125,38178.6171875,30044.076171875,48203.3828125,33113.55078125,863735.6875,-4319467.5,-8.40685387970552e-08,70.2958374023438,1862.0,0.0377528667449951,34.9453620910645,6.09205484390259,0.727815508842468,1.41478657722473,939.427551269531,182598.84375,27458.03125,23808.921875,70677.6953125,64564.8125,1337454.25,-7911469.0,1
0,-6.35749657362794e-08,96.4382095336914,13.0,7.41832399368286,26.6855163574219,5.76474809646606,0.651861310005188,1.35510671138763,548.004272460938,121504.109375,64084.60546875,40349.24609375,48988.59375,34657.7734375,1024673.125,-5425976.5,-1.44402420687584e-07,108.057830810547,23735.0,0.0045526786707341,54.9741058349609,5.50925922393799,0.551750183105469,1.2832487821579,18.2951221466064,289646.75,145228.625,83356.6953125,84739.4453125,43882.27734375,2109394.5,-12939310.0,5.02616188668981e-08,81.8970489501953,11108.0,0.0073727988637983,45.4247093200684,4.0670919418335,0.616790890693665,1.33281469345093,540.91552734375,237862.75,100114.1328125,62701.83203125,80007.4296875,51085.5078125,1738367.75,-10031835.0,-1.59560684664939e-08,94.2159881591797,598.0,0.157551825046539,21.8462352752686,7.65719652175903,0.745973885059357,1.38660454750061,27.038330078125,85294.640625,51910.3046875,51818.796875,50905.76953125,34369.62890625,836692.625,-4019847.25,2.00248663873026e-07,124.519317626953,9625.0,0.0129370717331767,80.3969573974609,5.00975036621094,0.565340399742126,1.31187391281128,352.617889404297,425992.0,169857.09375,126912.8671875,118847.421875,72574.3828125,3131002.0,-20664872.0,-2.08226708764414e-07,104.242279052734,25547.0,0.0040804119780659,59.9327239990234,5.30984258651733,0.546325445175171,1.30125391483307,86.7156600952148,320038.0625,128108.171875,75661.3671875,90476.734375,48155.5546875,2312865.0,-14828500.0,7.04061591250138e-08,55.8789443969727,37047.0,0.0015083258040249,22.8073177337646,4.19784832000732,0.74675452709198,1.3758442401886,5.30863666534424,93698.265625,47266.2265625,30823.548828125,54621.4765625,39983.0625,874009.1875,-4247817.0,-2.32160815016869e-07,66.3671112060547,12275.0,0.005406689364463,23.1893100738525,5.81705665588379,0.704267382621765,1.37933623790741,580.146545410156,110030.3984375,43289.140625,28050.12109375,48358.328125,36090.16796875,887867.5,-4568655.0,2
0,-6.9807803981802904e-09,73.2504577636719,2542.0,0.0288160722702742,22.1668548583984,4.73247814178467,0.677787482738495,1.37161195278168,452.752014160156,92690.796875,48971.01171875,30132.2890625,42555.3984375,31544.55078125,854508.25,-4297062.5,-3.59011558259681e-08,94.3317031860352,3071.0,0.0307169333100319,40.0796089172363,4.22016477584839,0.63402783870697,1.31113719940186,92.7323989868164,183422.640625,101704.7890625,70930.1015625,79070.875,42996.52734375,1536630.125,-8480609.0,9.5736414351677e-09,63.1544189453125,10772.0,0.0058628311380744,19.6958980560303,4.16316843032837,0.738355338573456,1.37702107429504,451.233612060547,85608.40625,40350.5546875,29721.748046875,45900.38671875,33068.359375,758380.625,-3528539.0,-2.47319071888796e-08,32.9124336242676,4826.0,0.0068198163062334,14.7594995498657,3.13201308250427,0.849216163158417,1.41349911689758,4.72556972503662,45391.54296875,27413.44140625,38491.8203125,42479.6796875,31150.60546875,566431.25,-2228804.0,-1.465963919145e-07,115.85376739502,15338.0,0.007553381845355,106.165229797363,4.5514235496521,0.543883264064789,1.30937945842743,87.3779144287109,588674.8125,198708.34375,150709.0625,145758.625,86676.1875,4122790.0,-28787366.0,-1.64995725526751e-07,87.6271514892578,10506.0,0.0083406772464513,65.1217193603516,4.51369619369507,0.536908328533173,1.2925877571106,173.960159301758,362615.75,130495.6015625,87032.5,95957.609375,49472.2578125,2506697.0,-16240469.0,1.76713470523282e-07,54.4773445129395,22873.0,0.0023817315232008,23.864164352417,3.95247316360474,0.814861297607422,1.39987707138062,1184.36059570312,89150.65625,36993.3828125,28412.0859375,64112.0234375,54880.12109375,919380.8125,-4443515.5,-2.5130809433449e-08,48.9181632995605,20845.0,0.0023467575665563,18.6220569610596,4.04816818237305,0.732261657714844,1.39245116710663,1064.13220214844,78461.6953125,29284.9453125,21442.365234375,41686.30859375,32819.9296875,720004.25,-3463520.0,3
