,AF3 Mean,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Mobility,AF3 LAR,AF3 Beta_Power,AF3 Gamma_Power,AF4 Mean,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Mobility,AF4 LAR,AF4 Beta_Power,AF4 Gamma_Power,F7 Mean,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Mobility,F7 LAR,F7 Beta_Power,F7 Gamma_Power,F3 Mean,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Mobility,F3 LAR,F3 Beta_Power,F3 Gamma_Power,F4 Mean,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Mobility,F4 LAR,F4 Beta_Power,F4 Gamma_Power,F8 Mean,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Mobility,F8 LAR,F8 Beta_Power,F8 Gamma_Power,FC5 Mean,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Mobility,FC5 LAR,FC5 Beta_Power,FC5 Gamma_Power,FC6 Mean,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Mobility,FC6 LAR,FC6 Beta_Power,FC6 Gamma_Power,T7 Mean,T7 Peak_to_Peak_Time,T7 Peak_to_Peak_Slope,T7 Mobility,T7 LAR,T7 Beta_Power,T7 Gamma_Power,T8 Mean,T8 Peak_to_Peak_Time,T8 Peak_to_Peak_Slope,T8 Mobility,T8 LAR,T8 Beta_Power,T8 Gamma_Power,P7 Mean,P7 Peak_to_Peak_Time,P7 Peak_to_Peak_Slope,P7 Mobility,P7 LAR,P7 Beta_Power,P7 Gamma_Power,P8 Mean,P8 Peak_to_Peak_Time,P8 Peak_to_Peak_Slope,P8 Mobility,P8 LAR,P8 Beta_Power,P8 Gamma_Power,O1 Mean,O1 Peak_to_Peak_Time,O1 Peak_to_Peak_Slope,O1 Mobility,O1 LAR,O1 Beta_Power,O1 Gamma_Power,O2 Mean,O2 Peak_to_Peak_Time,O2 Peak_to_Peak_Slope,O2 Mobility,O2 LAR,O2 Beta_Power,O2 Gamma_Power,label
0,2.87209243055031e-08,-9.89276287555185e-08,9.97254332446573e-08,-1.59560698875794e-07,-1.29244156710229e-07,-1.42009014325595e-07,-1.19670522380488e-08,2.1939594585518303e-09,-2.34554221378858e-07,1.3921670927175e-07,1.2794772885627e-07,3.37470879685497e-07,1.91472835808781e-07,-1.99450873594742e-08,32428.0,0.0033412235789001,25529.0,0.0037937080487608,3450.0,0.0261005368083715,25424.0,0.0040427036583423,3384.0,0.0301499646157026,28302.0,0.0041527915745973,467.0,0.233530476689339,13.0,6.63606071472168,465.0,0.220775291323662,32428.0,0.0029122021514922,22160.0,0.004476592876017,3940.0,0.0354090295732021,20457.0,0.004464526195079,4553.0,0.018018938601017,0.930866658687592,0.940171837806702,0.942181468009949,0.946338593959808,0.900469660758972,0.756473422050476,0.969037771224976,1.09349381923676,0.930442988872528,1.06588459014893,0.96850860118866,0.757222771644592,0.9957035779953,1.00791299343109,847.826721191406,113.405197143555,89.8163604736328,100.259063720703,263.914154052734,583.797119140625,99.2407913208008,142.681030273438,118.292083740234,1029.77392578125,456.269378662109,144.061401367188,685.613342285156,305.192138671875,527008.625,72410.28125,1156492.125,168749.609375,1486304.5,123924.734375,1348521.125,166791.0625,922752.625,203383.875,1581047.75,122373.109375,1092205.5,176273.28125,1130949.875,76809.65625,1217323.5,155088.953125,1019390.875,74403.03125,1243270.375,127758.2265625,1310348.75,186278.53125,893457.3125,155645.9375,686641.625,230408.125,3
0,-9.32432797640104e-09,1.35227693931483e-07,3.48640099900877e-07,1.81001666987868e-07,3.19121369329878e-08,1.52380465578972e-07,6.22286719931253e-08,5.98352585257089e-08,3.19121369329878e-08,-1.4869061715217e-07,2.1002176708862e-07,-4.27622666165917e-07,1.29643060731155e-08,2.63275143908004e-08,5599.0,0.0183277707546949,18912.0,0.0066666011698544,2168.0,0.0626305788755417,2396.0,0.0546842664480209,646.0,0.159633532166481,2984.0,0.0626221522688866,15727.0,0.0098506594076752,32146.0,0.0032495525665581,32146.0,0.0054395273327827,28603.0,0.0036177951842546,11470.0,0.0129394810646772,2010.0,0.0852276608347893,9239.0,0.00946672167629,15597.0,0.0053627821616828,0.984008729457855,0.816483497619629,0.799027442932129,0.795824289321899,0.891102969646454,0.744386851787567,0.897527277469635,1.03379082679749,0.828778505325317,1.00315940380096,0.773738026618958,0.69526469707489,0.925763487815857,0.975208640098572,49.2840881347656,355.868682861328,40.2192459106445,428.94091796875,551.063659667969,0.0098791103810071,306.912872314453,47.5658187866211,413.540893554688,49.7083740234375,227.97998046875,77.6703338623047,236.648330688477,71.9664840698242,491163.75,59655.66015625,1221165.25,105079.1171875,868635.125,77563.796875,1193933.5,128155.9375,1033930.625,91992.9375,1135581.75,152611.015625,1068104.375,149804.015625,970738.125,65917.34375,1068811.375,149516.234375,843716.5,62939.9921875,1119043.0,114574.0078125,1036861.9375,162228.4375,728034.3125,115601.609375,631605.25,114079.4375,4
0,1.79505776909394e-09,-7.62899574624498e-08,6.90099994926641e-08,5.185722518064041e-09,3.26700529740265e-07,1.3921670927175e-07,-1.05310057563202e-07,3.79455258325834e-08,6.90099994926641e-08,6.42231796632586e-08,-7.10045071627974e-08,-1.35826041969267e-07,9.21463012559798e-08,-8.775837834207321e-09,26292.0,0.0044761304743588,6638.0,0.015052393078804,30639.0,0.0034042021725326,6627.0,0.0163864511996508,4336.0,0.0332555361092091,7647.0,0.019861850887537,30705.0,0.0045391218736767,6058.0,0.0165946967899799,15176.0,0.0087223425507545,6929.0,0.0137286586686969,24890.0,0.005499240476638,20798.0,0.0070414594374597,6058.0,0.0159620065242052,18754.0,0.0040930714458227,1.0561443567276,1.03578674793243,1.07923471927643,1.07703387737274,0.767181932926178,0.781436264514923,0.831391990184784,1.06747221946716,0.841661214828491,1.04659581184387,0.837040662765503,0.799187541007996,1.06585502624512,1.02963984012604,224.244415283203,668.057861328125,152.160598754883,768.221801757812,477.672058105469,5.55708074569702,458.248779296875,826.678405761719,459.043121337891,992.161865234375,454.927947998047,485.390991210938,864.789245605469,639.354858398438,403072.0625,61414.296875,848962.0625,103065.71875,561054.375,78371.953125,568351.125,86469.046875,1299629.0,171316.75,1172537.0,198549.34375,1240548.625,192539.3125,619260.4375,98429.765625,1170818.875,189922.515625,340208.34375,97072.75,1242482.5,174611.453125,1178709.375,201860.015625,617741.375,97412.3828125,704187.75,120957.703125,1
0,1.78358931179901e-07,9.01517935858465e-08,2.07029998477992e-07,5.10594233560369e-08,-1.60757394951361e-07,-1.40413405347317e-07,-7.97803489938076e-10,7.33979206302138e-08,-1.97855257511037e-07,-5.10594233560369e-08,-1.01719940914791e-07,-9.17473954586967e-08,-4.19844070620456e-08,-1.79505776909394e-09,6315.0,0.0117375906556845,9484.0,0.0081208162009716,8408.0,0.0096906954422593,7118.0,0.0109204677864909,19402.0,0.0076611139811575,543.0,0.238368585705757,3353.0,0.0354833379387856,420.0,0.190136402845383,7584.0,0.0142223238945007,18827.0,0.0045834737829864,7468.0,0.0166604351252317,6674.0,0.0196576956659555,4572.0,0.018419748172164,11666.0,0.0076587833464145,1.06418693065643,1.05462992191315,1.09744369983673,1.08859658241272,0.828406035900116,0.817744135856628,0.950348436832428,1.124720454216,0.880004286766052,0.959633052349091,0.940935611724854,0.917214870452881,1.10741865634918,1.01250243186951,735.001342773438,592.88525390625,595.639587402344,330.550720214844,137.026672363281,129.794006347656,134.21174621582,344.572509765625,167.273468017578,204.858062744141,121.717330932617,131.261978149414,403.704559326172,651.373352050781,354213.5625,36657.34375,987080.375,67623.859375,636250.875,46049.328125,346885.5625,36484.984375,1390205.625,114903.8046875,1149180.5,156136.0625,1332604.125,118906.5390625,638509.75,51443.828125,1153779.375,150950.4375,929616.3125,72742.078125,1354542.5,115991.484375,1232077.5,152858.125,654279.375,49949.7578125,600487.625,77385.546875,2
0,6.36248245200477e-08,1.09897428046679e-07,-7.29990148329307e-08,5.61516522168404e-08,2.15406927850381e-08,-3.19520296443443e-07,1.40413405347317e-07,2.67264166353698e-08,1.61954105237783e-07,-7.57913269922028e-08,1.8429260251196e-07,-4.06879756553735e-08,5.52229586503472e-08,1.09697975148038e-08,23038.0,0.0031121375504881,4760.0,0.0150585398077965,23383.0,0.0027486856561154,23038.0,0.0032440577633678,131.0,1.10127699375153,15588.0,0.0099419392645359,31215.0,0.0029697229620069,6513.0,0.0104137063026428,18410.0,0.0082544479519128,9300.0,0.010525674559176,20197.0,0.0058693015016615,1539.0,0.100298471748829,23411.0,0.0027160253375768,25648.0,0.0033656635787338,1.21391308307648,1.09528291225433,1.15560662746429,1.29544174671173,0.874628186225891,0.80929046869278,0.914250016212463,1.1068629026413,0.901315093040466,0.969980418682098,0.985708653926849,0.855239450931549,1.15385544300079,1.02038991451263,326.346038818359,870.716247558594,388.462554931641,355.379119873047,44.2783279418945,396.971801757812,796.804809570312,395.663116455078,478.326324462891,607.000183105469,210.905731201172,203.618255615234,407.340515136719,705.015808105469,193126.171875,35174.3515625,511158.03125,64286.9375,373274.875,69696.78125,194001.296875,27507.58203125,833378.5625,166718.65625,1570907.75,146020.5,962136.5,153810.84375,379645.375,68379.625,1262463.75,184661.65625,1290365.25,85095.78125,1028463.3125,128065.0390625,1283600.25,171607.9375,432753.125,73502.8203125,1215436.375,91685.234375,3
0,-5.72423992650783e-08,-1.55870850448991e-07,-5.26550287816008e-08,5.1857224292462e-08,4.14059996955984e-07,-7.18023116519362e-08,1.53976074557249e-07,-2.3734653353813e-08,-4.22835846336511e-08,-1.43604621527516e-08,7.10045071627974e-08,2.80029013310923e-07,-7.97803489938076e-10,-6.09571699783373e-08,3762.0,0.0258426181972027,7561.0,0.0119062187150121,13969.0,0.0063588875345885,6993.0,0.0146253453567624,30846.0,0.00417115772143,33861.0,0.0053164190612733,17018.0,0.0084737390279769,6910.0,0.0135360406711698,17017.0,0.0088623417541384,21954.0,0.0039281863719224,35181.0,0.0036750810686498,7919.0,0.0225670523941517,5981.0,0.01441440731287,3807.0,0.0227797292172909,0.963452756404877,1.0025200843811,0.997381210327148,0.926664173603058,0.709934234619141,0.733705937862396,0.770442724227905,1.00607442855835,0.773912966251373,1.0156501531601,0.832318544387817,0.738633930683136,1.02118515968323,1.01782584190369,532.25634765625,672.372131347656,700.930786132812,479.341552734375,483.357513427734,4.16021537780762,11.2201242446899,610.993225097656,9.13870811462402,161.822509765625,11.1275682449341,141.646621704102,562.205383300781,716.618957519531,399896.0,65466.0,875441.8125,82105.359375,788028.75,80726.765625,374823.25,57067.18359375,1323693.0,113044.1875,1435573.0,90735.859375,1401244.25,104191.1171875,671740.3125,82488.4453125,1465938.375,75482.359375,927535.375,73615.828125,1206082.125,129378.0390625,1428659.75,89960.6328125,753629.5,76880.0625,960377.0,79490.125,4
0,9.38416349072213e-08,9.49386134152519e-08,-2.92793885137144e-07,-9.41408089261131e-08,-8.27721109430968e-08,7.81847404596192e-08,-1.9027612552236e-07,-3.51033513368293e-08,3.95660642027451e-08,-2.3934103587919303e-09,1.52380465578972e-07,-1.81101384555404e-07,1.50784856600694e-07,-8.21737557998858e-08,10223.0,0.0091711757704615,12065.0,0.0101131107658148,51.0,1.57886695861816,1690.0,0.0719897672533989,7008.0,0.026366638019681,20.0,8.22688484191895,25778.0,0.0033771391026675,6086.0,0.0157148353755474,8198.0,0.0159031935036182,19350.0,0.0048255971632897,21377.0,0.0048292651772499,6001.0,0.0402099676430225,8655.0,0.0114562455564737,4425.0,0.0211371183395386,1.04724085330963,0.724246978759766,0.603495001792908,0.664518594741821,0.314299404621124,0.471315205097198,0.611307501792908,0.666107356548309,0.576301634311676,0.674906492233276,0.611590027809143,0.311382293701172,0.68982994556427,0.740622222423553,718.452514648438,127.599639892578,0.0272497292608023,135.565902709961,186.46337890625,71.9999160766602,543.546325683594,599.468078613281,1.15180146694183,702.552124023438,1.8524968624115,322.532012939453,133.562530517578,614.229187011719,93843.2734375,27889.51953125,64078.17578125,45536.375,76994.9609375,35745.484375,173518.5,63960.546875,118979.7421875,65195.4296875,222635.640625,91998.3359375,83175.796875,48557.91015625,54128.33203125,37302.2265625,177177.734375,78923.75,70943.1484375,42230.171875,180371.625,105350.0234375,231263.09375,90072.4765625,89090.71875,53962.84765625,63004.921875,44650.3515625,1
0,-2.63275143908004e-08,-1.26651302778669e-08,4.3879190059215e-08,-1.56369480919238e-07,-2.55297116780184e-08,-4.786820717583851e-09,9.01517935858465e-08,-4.30813855700762e-08,4.95136767142412e-08,-5.64445947759395e-08,-9.53375121071076e-08,-2.36349279703063e-07,1.38219448331256e-07,-8.09770526188913e-08,140.0,0.452142655849457,1432.0,0.0547289922833443,18048.0,0.0029991033952683,4387.0,0.0183446779847145,4667.0,0.0161826852709055,11515.0,0.0086976261809468,32637.0,0.0018671216676011,34508.0,0.0011732938000932,20101.0,0.0045069535262882,13386.0,0.0035310366656631,36414.0,0.0016012404812499,10.0,10.7123651504517,16993.0,0.0026418936904519,12174.0,0.003193975193426,1.1372549533844,0.817589163780212,0.678684592247009,0.668505191802979,0.550916314125061,0.654115438461304,0.742753267288208,0.873405873775482,0.813457548618317,0.822559833526611,0.767575263977051,0.696786224842072,0.843205511569977,0.980929911136627,490.656158447266,19.3256149291992,773.959167480469,402.013397216797,57.4343948364258,186.684783935547,1250.74182128906,115.706520080566,520.502014160156,202.000747680664,1343.18017578125,133.376892089844,1359.13635253906,205.999893188477,88653.90625,24698.52734375,63545.796875,41272.74609375,69768.640625,29560.5,164933.28125,61983.0546875,70902.578125,39385.4453125,192251.984375,88553.375,79588.8984375,39406.359375,38824.05859375,28332.8359375,152210.328125,85370.3671875,52453.07421875,33218.1484375,65633.7265625,35666.765625,159208.09375,75419.546875,59396.58203125,36615.140625,46280.1640625,35264.0390625,2
0,-7.53924283003471e-08,1.27648558390092e-08,1.53577161654539e-07,5.13785437306069e-07,3.7496761251532e-08,-5.00222768096137e-07,-6.54198828442532e-08,4.92643650318314e-08,-3.4465108456061e-07,-2.39341044760977e-08,-4.70704044630565e-08,-3.71776422980474e-07,9.69331210853852e-08,-5.983526119024421e-09,10246.0,0.0074195554479956,23652.0,0.004021281376481,14022.0,0.0050636609084904,1562.0,0.105594076216221,29737.0,0.0041115647181868,20179.0,0.0138996671885252,27862.0,0.0031429771333932,12361.0,0.0053900349885225,31953.0,0.003280381206423,32844.0,0.0023361162748187,33745.0,0.0026315187569707,11138.0,0.0111534101888537,6344.0,0.0120137175545096,25908.0,0.0023198097478598,1.16006290912628,0.633987247943878,0.660361111164093,0.463093847036362,0.422650426626205,0.394442111253738,0.682500302791595,0.814450442790985,0.778174936771393,0.787626564502716,0.777927219867706,0.569683372974396,0.768355548381805,0.929014921188354,131.557098388672,505.555328369141,402.610961914062,169.817016601562,15.6188192367554,19.1329727172852,806.585693359375,1022.50122070312,609.834167480469,890.636108398438,781.229187011719,313.943756103516,1018.35943603516,204.274520874023,70045.6015625,29132.05078125,58605.9765625,39039.1328125,88806.5234375,43406.609375,189939.96875,76084.90625,108786.640625,60247.85546875,253468.96875,110578.7109375,129787.3984375,86717.6484375,43406.69140625,34910.0,230697.90625,148806.015625,53356.04296875,38944.01953125,121410.0234375,79539.0234375,217063.34375,105861.859375,72500.890625,50967.3984375,50309.0703125,43935.015625,3
0,8.77583801184301e-08,7.97803494378968e-08,1.80303587171693e-07,-6.382427919504611e-09,-1.45998029665861e-07,7.18023116519362e-08,-7.978034233246941e-09,-3.47044490922599e-08,-1.30041968304795e-07,1.36025491315195e-07,1.99450872484519e-10,-1.51582653984406e-07,-5.14583220478926e-08,-5.86385553447144e-08,9.0,8.75063514709473,4207.0,0.0264705345034599,8552.0,0.0088613061234355,892.0,0.106608897447586,1696.0,0.0511792935431004,3147.0,0.0456184856593609,20604.0,0.0032534706406295,116.0,0.465491116046906,19996.0,0.0038953297771513,8826.0,0.0058026886545121,1505.0,0.0454958379268646,153.0,0.609277486801147,2294.0,0.0221157856285572,2769.0,0.020589929074049,1.24506318569183,0.710751414299011,0.632616937160492,0.586526095867157,0.484085291624069,0.582182645797729,0.770349204540253,0.943651795387268,0.829633891582489,0.894475698471069,0.843753635883331,0.714074730873108,0.87340921163559,1.02575325965881,31.1880912780762,157.768035888672,211.847412109375,246.168334960938,100.669761657715,66.9243392944336,683.318115234375,318.177520751953,82.5089340209961,321.94091796875,376.499481201172,80.5826950073242,822.25048828125,297.9931640625,66288.3203125,48053.17578125,51167.625,41989.640625,70486.921875,32792.74609375,151086.421875,64702.6875,80427.234375,49716.5859375,203856.703125,94955.734375,83531.234375,50996.30859375,50391.02734375,41364.78125,178910.75,115674.703125,58252.0703125,46744.15625,117803.578125,80552.203125,184834.46875,105986.5078125,66901.546875,50976.2265625,53213.6484375,50374.78125,4
0,1.52779364270828e-07,1.10096877392607e-07,4.43578727526983e-07,6.08325123607756e-08,-7.33979206302138e-08,4.18846823890817e-08,-2.95187287946419e-08,1.59560684664939e-08,2.61280632685157e-07,-7.10045071627974e-08,-7.4993522503064e-08,-1.40812318250028e-07,6.46220783551144e-08,-6.9807803981802904e-09,872.0,0.13108891248703,29604.0,0.0079893730580806,5218.0,0.112878985702991,24247.0,0.0024601155892014,22960.0,0.0061187744140625,27482.0,0.0067346645519137,680.0,0.109832160174847,26912.0,0.0027782777324318,2444.0,0.0438630953431129,34430.0,0.0019857643637806,2400.0,0.039995614439249,89.0,1.25318109989166,565.0,0.432095259428024,30.0,9.28035640716553,0.529790818691254,0.370259493589401,0.0920591354370117,0.637535989284515,0.487190634012222,0.394509017467499,0.66682380437851,0.709471762180328,0.423076838254929,0.68262380361557,0.761590301990509,0.628394186496735,0.511701703071594,0.39788606762886,113.59642791748,239.043395996094,94.6360931396484,921.086364746094,474.624847412109,235.531753540039,1080.63842773438,320.293060302734,639.549438476562,4.07812309265137,123.450553894043,466.556579589844,6.77372074127197,5.12670516967773,81526.7421875,42189.1953125,125904.078125,59703.4453125,55337.23828125,34892.4453125,59274.3125,28884.171875,87299.21875,47988.984375,72830.8359375,41680.21484375,63468.0390625,46140.85546875,38974.4375,28370.58203125,146189.15625,100952.3515625,82101.34375,52969.546875,134518.90625,71745.8203125,99666.25,51254.625,97602.0546875,72551.6875,152929.359375,76979.6796875,1
0,7.65891314813416e-08,-1.28845258018373e-07,5.22960192483879e-07,3.70978625596763e-08,-1.5956069798761502e-09,4.786820717583851e-09,-6.70154918225307e-08,-1.75516756684146e-08,6.86111008008083e-08,-1.00722687079724e-07,-2.95187287946419e-08,6.38242738659756e-08,1.16080407508434e-07,2.45723470015946e-07,18626.0,0.0046921079047024,11794.0,0.0153795620426536,8790.0,0.035459753125906,24390.0,0.0023890298325568,30457.0,0.0029610963538289,1952.0,0.0914068445563316,25627.0,0.0031407526694238,1117.0,0.0723768770694733,12996.0,0.0077163893729448,24532.0,0.0033021159470081,7142.0,0.0104964785277843,182.0,0.605323135852814,35407.0,0.0024307516869157,9849.0,0.0321483910083771,0.581059098243713,0.451811105012894,0.170263037085533,0.701286792755127,0.575801908969879,0.452531486749649,0.659414529800415,0.721672713756561,0.441336661577225,0.72535228729248,0.79408186674118,0.599634647369385,0.773417592048645,0.251096576452255,332.272583007812,194.305709838867,143.638671875,1039.38415527344,94.5232315063477,106.582038879395,802.318237304688,804.590209960938,58.9210014343262,877.64111328125,470.979522705078,421.204162597656,0.231141299009323,84.0830764770508,81248.4140625,47021.4296875,136243.6875,69729.953125,86399.0703125,53792.25,63875.67578125,36768.3828125,65363.87109375,40288.96484375,164414.03125,78533.1640625,53225.32421875,39080.3359375,41533.140625,32264.189453125,152604.71875,98765.25,97766.03125,61725.296875,144205.4375,80607.90625,121118.375,62952.09375,86690.8125,63535.6484375,181367.921875,107026.1328125,2
0,1.99550598267706e-07,7.72273779148236e-07,1.26272345823963e-06,2.95985074671989e-07,2.73646577397813e-07,4.06081966275451e-07,-2.6571842681733e-07,9.65342223935295e-08,1.19032279144449e-06,6.75141151873504e-08,3.93017927535766e-07,-2.16404192343589e-08,6.68559323457885e-07,2.67264169906412e-07,817.0,0.148678228259087,78.0,2.14132213592529,27723.0,0.0062708803452551,2588.0,0.0326210372149944,18237.0,0.0078306775540113,21602.0,0.0086289113387465,2651.0,0.0474551320075989,29463.0,0.0047440021298825,17965.0,0.0122316777706146,875.0,0.122046791017056,245.0,0.485098093748093,2626.0,0.0411489084362984,11426.0,0.0122549124062061,16081.0,0.0156788416206837,0.43212702870369,0.396275341510773,0.285367161035538,0.520036280155182,0.37428092956543,0.335763156414032,0.37142738699913,0.488242417573929,0.308106392621994,0.493413418531418,0.450732439756393,0.431305289268494,0.385617583990097,0.376197546720505,447.35107421875,333.392547607422,376.452484130859,668.183959960938,603.745178222656,342.516967773438,245.518859863281,165.194442749023,196.294082641602,378.763824462891,293.994995117188,503.191162109375,105.752044677734,68.9436950683594,93883.953125,51175.42578125,159395.890625,85931.203125,74326.84375,43427.0859375,69723.078125,41849.859375,113086.4375,61169.1875,202363.65625,93859.0625,85507.546875,53208.31640625,64824.890625,44527.60546875,197854.0625,118666.7265625,112463.3359375,62132.2265625,141419.609375,75720.734375,107441.78125,57072.2421875,117758.84375,72424.3203125,153655.953125,76574.09375,3
0,7.65891314813416e-08,2.07428897169848e-07,3.63798392299941e-07,-2.71253171035823e-08,9.09495980749853e-08,3.24706007859277e-07,-5.3253380372098e-08,1.28795392129177e-07,-2.61679531377013e-07,1.5956069798761502e-09,3.44451649425537e-07,2.3934103587919303e-09,-7.42056954550208e-07,1.52978813616755e-07,27076.0,0.0045392382889986,11065.0,0.0109325470402837,32883.0,0.0036838254891336,1284.0,0.0462003983557224,20537.0,0.0045242505148053,20333.0,0.0078762387856841,8.0,12.0160617828369,11121.0,0.0065659442916512,12812.0,0.0149420034140348,16.0,5.43277025222778,12934.0,0.0064670722931623,1275.0,0.0719370543956757,14422.0,0.0057392716407775,22941.0,0.00711265578866,0.44530513882637,0.5047327876091,0.435895532369614,0.651677966117859,0.481093019247055,0.484891057014465,0.535148501396179,0.591372311115265,0.386327624320984,0.681887805461884,0.632757008075714,0.6214200258255,0.613247632980347,0.588325023651123,89.7622451782227,284.609527587891,473.050079345703,1111.158203125,132.169296264648,393.862426757812,112.742820739746,988.994323730469,322.309814453125,77.2550888061523,97.608283996582,64.1820983886719,1011.3984375,13.0092277526855,76441.25,41259.8125,105004.875,54235.0546875,63990.40625,40641.6328125,56705.625,33678.1328125,81176.84375,45659.8515625,143604.8125,71548.2734375,56543.359375,36944.21875,51150.03515625,36472.64453125,219483.453125,122374.5625,114819.59375,69112.5625,141021.34375,75982.25,91113.75,49314.421875,103201.484375,67932.84375,163137.640625,96219.28125,4
0,1.81101384555404e-07,-1.08501268414329e-07,4.98627166223287e-08,5.58462431854423e-08,-1.00523237733796e-07,-7.41957251193526e-08,-3.82945657406708e-08,-4.23833085960723e-07,-5.10594233560369e-08,3.47243968690236e-07,-3.36673053880077e-07,-4.55545773547783e-07,-2.07428900722562e-08,1.02118846712074e-07,6203.0,0.024864299222827,2184.0,0.0454630814492702,1399.0,0.11180704087019,7245.0,0.017490565776825,10560.0,0.0116992658004165,13727.0,0.0091729331761598,5771.0,0.0139260711148381,6599.0,0.0202547982335091,2169.0,0.0563111305236816,13579.0,0.0060232458636164,1196.0,0.141455709934235,5725.0,0.0140873696655035,26561.0,0.0039914888329803,32330.0,0.004482549149543,0.420248299837112,0.430288881063461,0.331056654453278,0.339056193828583,0.322333693504333,0.247384905815125,0.509328067302704,0.250015527009964,0.427569985389709,0.476509690284729,0.332317352294922,0.517865359783173,0.539947986602783,0.485225051641464,122.420928955078,211.450378417969,12.6374282836914,178.955230712891,15.430477142334,96.7788925170898,374.331817626953,218.367813110352,181.397689819336,463.447082519531,138.30094909668,781.436157226562,163.000137329102,85.065185546875,115962.921875,41656.0703125,56033.34375,34127.65625,60160.1796875,35230.3828125,56233.8125,34699.87109375,58841.953125,37067.3984375,58858.5703125,35564.109375,57525.08203125,34303.1796875,84499.078125,41836.05078125,83910.625,39056.921875,67202.0625,35561.2109375,121587.4375,58277.7265625,86265.9765625,39243.43359375,133730.03125,76789.203125,173874.234375,87060.1796875,1
0,-2.71053721689896e-07,-5.26550287816008e-08,4.62725999739177e-08,-9.71425492934941e-07,-1.14883697222012e-07,1.15681499934794e-08,-3.63798392299941e-07,8.1375951310747e-08,3.43055504004042e-08,-8.01792481297525e-08,1.46795841260428e-07,2.5130809433449e-08,-2.84815826034901e-07,1.02916644095785e-07,14617.0,0.0076411166228354,4240.0,0.0140690319240093,4342.0,0.0262969322502613,1881.0,0.0560659728944302,2003.0,0.0317408479750156,4572.0,0.0305855087935925,1495.0,0.0501176193356514,1111.0,0.148414611816406,13717.0,0.0071929767727851,2119.0,0.0319587327539921,3825.0,0.0327538251876831,15916.0,0.0050716050900518,47.0,3.03774738311768,2540.0,0.0601119585335255,0.45513442158699,0.579953193664551,0.372980564832687,0.383921176195145,0.483122140169144,0.294905215501785,0.519493758678436,0.237142443656921,0.457391411066055,0.55918025970459,0.400110900402069,0.531353533267975,0.500765144824982,0.471167981624603,83.224983215332,451.847412109375,352.690673828125,289.667785644531,348.110626220703,414.159240722656,922.333251953125,335.685577392578,223.980728149414,450.486480712891,483.522338867188,36.5261688232422,141.110946655273,37.3372840881348,121073.7109375,38756.37890625,47882.22265625,28827.33203125,57364.59375,33030.12890625,64431.67578125,32584.16015625,52438.06640625,31623.44921875,73003.7734375,39988.1640625,60679.5546875,32629.0703125,121878.9296875,49938.9609375,72521.4296875,32115.873046875,62823.9296875,33002.2734375,104744.5078125,43556.34765625,88523.6875,36126.57421875,90642.34375,45125.203125,139133.953125,50332.4296875,2
0,-6.47417493837565e-07,-7.73869359704804e-08,-1.96259648532759e-07,4.59335353752977e-07,7.93814436406137e-08,1.02916644095785e-07,-2.17900062438048e-08,-3.12738961838477e-07,8.69605756292913e-08,7.02067026736586e-08,-4.24032549517506e-07,-3.02168068344599e-08,2.57291610239463e-08,-2.85214724726757e-07,16699.0,0.0063770194537937,13676.0,0.0051283091306686,7068.0,0.0201163608580828,21684.0,0.0048979753628373,16727.0,0.0041817957535386,13738.0,0.0081187281757593,4334.0,0.0185902938246727,25.0,10.2593202590942,19112.0,0.0044495416805148,9323.0,0.0093047637492418,10100.0,0.0105889951810241,23173.0,0.0041034379974007,3040.0,0.0408351048827171,32811.0,0.0039145750924944,0.422097742557526,0.538155376911163,0.35187503695488,0.439684838056564,0.529671311378479,0.377942383289337,0.563275873661041,0.261705756187439,0.481664180755615,0.569222271442413,0.423005312681198,0.521791458129883,0.492900609970093,0.488468050956726,85.6899642944336,606.851196289062,308.949371337891,173.7265625,519.575439453125,505.373229980469,756.002746582031,96.30419921875,339.31787109375,566.241333007812,358.722503662109,869.945983886719,729.616088867188,703.452209472656,125629.09375,37729.875,48093.890625,28556.142578125,60815.4609375,33837.29296875,75031.5625,31942.375,58209.1875,33394.04296875,75389.796875,38916.37109375,74802.796875,35481.140625,115653.640625,39445.046875,88456.890625,30817.1484375,67278.6796875,34083.91015625,105296.3203125,39469.35546875,82233.5,35289.515625,80667.953125,40344.5234375,135381.125,50434.93359375,3
