,AF3 Mean,AF3 Peak_to_Peak,AF3 Peak_to_Peak_Time,AF3 Peak_to_Peak_Slope,AF3 Signal_Power,AF3 Kurtosis,AF3 Mobility,AF3 Complexity,AF3 LAR,AF3 Delta_Power,AF3 Theta_Power,AF3 Alpha_Power,AF3 Beta_Power,AF3 Gamma_Power,AF3 WT_Energy,AF3 WT_Entropy,AF4 Mean,AF4 Peak_to_Peak,AF4 Peak_to_Peak_Time,AF4 Peak_to_Peak_Slope,AF4 Signal_Power,AF4 Kurtosis,AF4 Mobility,AF4 Complexity,AF4 LAR,AF4 Delta_Power,AF4 Theta_Power,AF4 Alpha_Power,AF4 Beta_Power,AF4 Gamma_Power,AF4 WT_Energy,AF4 WT_Entropy,F7 Mean,F7 Peak_to_Peak,F7 Peak_to_Peak_Time,F7 Peak_to_Peak_Slope,F7 Signal_Power,F7 Kurtosis,F7 Mobility,F7 Complexity,F7 LAR,F7 Delta_Power,F7 Theta_Power,F7 Alpha_Power,F7 Beta_Power,F7 Gamma_Power,F7 WT_Energy,F7 WT_Entropy,F3 Mean,F3 Peak_to_Peak,F3 Peak_to_Peak_Time,F3 Peak_to_Peak_Slope,F3 Signal_Power,F3 Kurtosis,F3 Mobility,F3 Complexity,F3 LAR,F3 Delta_Power,F3 Theta_Power,F3 Alpha_Power,F3 Beta_Power,F3 Gamma_Power,F3 WT_Energy,F3 WT_Entropy,F4 Mean,F4 Peak_to_Peak,F4 Peak_to_Peak_Time,F4 Peak_to_Peak_Slope,F4 Signal_Power,F4 Kurtosis,F4 Mobility,F4 Complexity,F4 LAR,F4 Delta_Power,F4 Theta_Power,F4 Alpha_Power,F4 Beta_Power,F4 Gamma_Power,F4 WT_Energy,F4 WT_Entropy,F8 Mean,F8 Peak_to_Peak,F8 Peak_to_Peak_Time,F8 Peak_to_Peak_Slope,F8 Signal_Power,F8 Kurtosis,F8 Mobility,F8 Complexity,F8 LAR,F8 Delta_Power,F8 Theta_Power,F8 Alpha_Power,F8 Beta_Power,F8 Gamma_Power,F8 WT_Energy,F8 WT_Entropy,FC5 Mean,FC5 Peak_to_Peak,FC5 Peak_to_Peak_Time,FC5 Peak_to_Peak_Slope,FC5 Signal_Power,FC5 Kurtosis,FC5 Mobility,FC5 Complexity,FC5 LAR,FC5 Delta_Power,FC5 Theta_Power,FC5 Alpha_Power,FC5 Beta_Power,FC5 Gamma_Power,FC5 WT_Energy,FC5 WT_Entropy,FC6 Mean,FC6 Peak_to_Peak,FC6 Peak_to_Peak_Time,FC6 Peak_to_Peak_Slope,FC6 Signal_Power,FC6 Kurtosis,FC6 Mobility,FC6 Complexity,FC6 LAR,FC6 Delta_Power,FC6 Theta_Power,FC6 Alpha_Power,FC6 Beta_Power,FC6 Gamma_Power,FC6 WT_Energy,FC6 WT_Entropy,label
0,1.12490290860023e-07,222.226593017578,4643.0,0.0478627160191536,151.460830688477,12.1049880981445,0.373544603586197,1.13032793998718,451.989715576172,903473.5625,283557.125,200468.984375,122695.9375,39032.5625,5797003.0,-45917444.0,1.11692486370885e-08,83.3291168212891,1506.0,0.0553314201533794,52.7269630432129,5.45888233184814,0.447977840900421,1.3122444152832,696.575317382812,246192.796875,72883.015625,50608.19140625,49145.9375,29503.99609375,2021150.875,-13877581.0,-6.14308675039865e-08,292.955078125,12733.0,0.023007545620203,442.866668701172,14.2485599517822,0.172538578510284,1.25859904289246,67.9834442138672,1803144.5,120306.0859375,63436.03515625,58322.7734375,33416.34375,16943372.0,-181805328.0,9.37419102342574e-08,232.127624511719,1434.0,0.1618742197752,380.325988769531,8.25941467285156,0.191107615828514,1.23868250846863,361.883605957031,1154219.0,138575.28125,77562.0859375,67852.453125,33595.97265625,14571192.0,-149465392.0,-3.51033513368293e-08,139.822326660156,276.0,0.506602644920349,73.1681365966797,8.01883220672607,0.405291080474854,1.29699647426605,340.276519775391,546062.625,108495.015625,56285.01171875,54041.86328125,32539.8984375,2806740.75,-19904398.0,-7.85836391514749e-08,168.231018066406,8521.0,0.0197431072592735,254.696197509766,3.64254927635193,0.263464361429214,1.17906665802002,329.803009033203,2369345.75,389625.34375,89726.8671875,73042.7109375,39880.375,9761591.0,-82492616.0,3.51033513368293e-08,256.193298339844,624.0,0.410566180944443,132.179122924805,33.0272331237793,0.314634442329407,1.28187894821167,169.903289794922,768978.625,96704.0859375,61408.9140625,64491.28125,34496.78515625,5058618.0,-47027500.0,3.91721499681807e-07,207.146255493164,3478.0,0.0595590136945248,608.071105957031,2.89426875114441,0.214518710970879,1.07031190395355,242.932861328125,6180772.0,758020.25,175292.5625,121285.140625,49018.1796875,23324186.0,-219382464.0,2
0,-8.77583801184301e-08,138.069229125977,16771.0,0.0082326177507638,148.482650756836,4.97330379486084,0.374501556158066,1.1250125169754,385.669982910156,981496.0625,232416.3125,214362.40625,126712.3046875,37727.81640625,5683906.0,-43579728.0,-1.83494801575534e-08,91.591796875,158.0,0.579694926738739,48.032112121582,5.93263912200928,0.465282618999481,1.3132529258728,156.641418457031,255105.046875,59699.34375,52925.11328125,48956.890625,28973.359375,1838599.75,-12241963.0,2.66466344100991e-07,942.395874023438,176.0,5.35452222824097,1017.67559814453,62.1339340209961,0.119859933853149,1.20621967315674,61.6600189208984,3387743.75,143122.78125,76522.203125,61487.53125,34199.4296875,38940456.0,-508093088.0,7.2001760997864e-08,593.933654785156,24334.0,0.0244075637310743,491.685363769531,50.9602203369141,0.179814234375954,1.18576109409332,23.3328189849854,2571813.75,145630.421875,104855.46875,80141.6875,34581.1484375,18816044.0,-217877952.0,-6.46220783551144e-08,485.655639648438,39.0,12.4527082443237,126.087577819824,272.049987792969,0.320148497819901,1.28787469863892,26.3911170959473,880131.1875,89776.9140625,71408.0859375,59061.43359375,33899.90625,4825547.0,-50813616.0,5.1857224292462e-08,864.073913574219,99.0,8.72801971435547,486.509460449219,180.868515014648,0.181443810462952,1.2277535200119,17.3659000396729,1597654.25,179653.515625,86748.015625,75179.78125,38775.00390625,18610624.0,-237021456.0,1.04312803728135e-07,219.187881469727,20.0,10.9593944549561,85.5451583862305,18.1936664581299,0.411955326795578,1.27674543857574,301.122467041016,456095.125,82154.9140625,82746.34375,77097.53125,36662.1953125,3278050.0,-25934370.0,1.14883697222012e-07,335.239929199219,24.0,13.9683303833008,377.183197021484,6.00380325317383,0.244164749979973,1.09353816509247,82.9369888305664,3787994.0,445164.9375,164075.96875,115283.03125,39231.87890625,14445762.0,-127993712.0,3
0,-3.43064456842512e-08,133.334259033203,8289.0,0.0160856861621141,104.290977478027,5.62397718429565,0.450774520635605,1.16091573238373,192.953582763672,530280.125,248039.5625,181135.21875,125552.3359375,42002.046875,3994507.0,-27859164.0,-6.98096300766338e-08,412.242095947266,40.0,10.3060522079468,96.516845703125,232.67366027832,0.33276492357254,1.32696831226349,100.465858459473,498459.8125,59117.0390625,43477.76171875,49064.703125,30608.2421875,3693926.5,-40863004.0,-7.26020132901795e-08,996.815795898438,167.0,5.96895694732666,1560.97863769531,68.9558181762695,0.0942548587918282,1.20560050010681,14.0593194961548,3962206.25,108751.9140625,61155.04296875,57043.5859375,32084.65625,59851208.0,-837475264.0,-8.23753580903031e-08,130.431549072266,58.0,2.24881982803345,54.507495880127,13.7653388977051,0.523454248905182,1.24107646942139,1011.43194580078,192579.796875,105024.28125,102065.296875,82463.3203125,35259.5859375,2088891.0,-13731719.0,8.69628493660457e-08,65.1068115234375,35160.0,0.0018517295829951,33.2486305236816,3.6833643913269,0.586023330688477,1.32675862312317,1041.72387695312,197037.8125,60891.58203125,54477.09375,52239.375,31992.470703125,1286464.875,-7069251.5,-2.19401687928666e-08,849.438781738281,154.0,5.51583623886108,534.121459960938,152.706008911133,0.175146043300629,1.24006021022797,63.8243942260742,2457147.75,172793.4375,71261.9140625,72253.6328125,41093.5390625,20433160.0,-262147376.0,-2.54805136989944e-08,124.456016540527,12537.0,0.0099270967766642,65.7532958984375,8.52142524719238,0.449188143014908,1.30676829814911,440.770538330078,393554.65625,71497.484375,63343.05859375,65058.8359375,36036.27734375,2529511.25,-18061408.0,-1.75521350342933e-07,166.456268310547,24543.0,0.006782229989767,305.089263916016,2.70841264724731,0.273468852043152,1.1705070734024,71.6410751342773,3259235.25,367687.375,124542.125,110040.546875,48489.58203125,11727303.0,-99579480.0,4
0,-1.51981566887116e-07,222.0859375,13163.0,0.0168719850480556,287.617340087891,8.82988739013672,0.36986169219017,1.34986674785614,95.2460861206055,951723.0,165084.828125,125683.703125,159361.5625,125364.875,11019665.0,-104441440.0,3.70978625596763e-08,167.501220703125,13339.0,0.0125572551041842,148.447326660156,7.54464149475098,0.367556780576706,1.26750993728638,130.579727172852,736855.0,163487.484375,123919.6484375,94140.28125,51906.5625,5687736.0,-47386952.0,2.23384972741769e-08,295.867462158203,29458.0,0.0100437048822641,319.708343505859,9.87480735778809,0.35441979765892,1.36818087100983,21.0973949432373,1080834.75,124151.0625,94571.3203125,159710.59375,135494.796875,12238548.0,-118997128.0,-8.775837834207321e-09,451.397308349609,1027.0,0.439529985189438,293.932067871094,28.1635284423828,0.271257400512695,1.34430634975433,24.846700668335,1855915.375,102707.65625,61693.78125,90067.703125,63284.8984375,11251088.0,-114940304.0,-2.07428900722562e-08,266.791381835938,64.0,4.16861534118652,225.787307739258,14.3001699447632,0.550955653190613,1.36636924743652,148.502365112305,1049533.75,169650.90625,152062.484375,295691.25,224684.765625,8836984.0,-76790528.0,2.12215724104681e-07,245.235443115234,30841.0,0.0079516051337122,348.106750488281,6.48547554016113,0.284727543592453,1.3013858795166,268.209533691406,1471343.5,184120.640625,113423.8203125,131077.46875,80935.53125,13323990.0,-127553208.0,3.19121369329878e-08,176.856567382812,124.0,1.42626261711121,167.732208251953,7.01400375366211,0.578208565711975,1.38993632793427,415.242950439453,704326.1875,104146.6796875,100124.328125,223504.28125,194315.0,6424768.5,-52064632.0,7.45946238112083e-08,221.401153564453,27085.0,0.0081743085756897,315.698272705078,5.86294078826904,0.289374709129333,1.32803583145142,85.9321136474609,1571395.875,173260.296875,81177.90625,111695.984375,79849.296875,12084712.0,-114195848.0,1
0,2.06631099786136e-07,369.011108398438,53.0,6.96247386932373,228.954193115234,21.6697959899902,0.35067892074585,1.28851544857025,41.7726211547852,1469163.0,262435.8125,131822.71875,122165.265625,79763.71875,8765601.0,-79652856.0,-1.32435374666784e-07,197.685745239258,44.0,4.49285793304443,162.828918457031,8.78234958648682,0.346654415130615,1.25002491474152,235.783325195312,920203.0625,221086.4375,121879.1171875,91626.328125,49358.8515625,6232301.0,-52157808.0,-1.91472828703354e-08,245.391662597656,52.0,4.71907043457031,204.496398925781,12.1432161331177,0.339466333389282,1.34575116634369,186.150100708008,702104.125,106901.2421875,82962.4140625,98080.71875,74517.875,7827758.0,-73216240.0,-1.3283427335864e-07,237.452178955078,19.0,12.497483253479,154.074996948242,17.0674533843994,0.334336459636688,1.3652548789978,57.5009536743164,687902.4375,89416.3515625,52565.234375,71843.0859375,51535.078125,5896394.0,-54919008.0,2.63275143908004e-08,529.082275390625,72.0,7.34836483001709,337.792022705078,75.3402099609375,0.428725451231003,1.378413438797,31.6378383636475,1498730.75,203597.9375,130101.328125,245029.03125,209551.90625,12942946.0,-138948480.0,2.23384972741769e-08,746.751281738281,6138.0,0.121660359203815,732.653747558594,50.4798202514648,0.212190479040146,1.28531980514526,20.8825817108154,2855882.75,262826.09375,128904.5234375,142484.75,92998.40625,28026392.0,-327718976.0,-3.19121369329878e-08,222.230911254883,109.0,2.03881573677063,119.755630493164,13.1320161819458,0.571208298206329,1.38817763328552,109.983924865723,564234.1875,92057.8125,78744.65625,156608.375,134579.921875,4583741.0,-36414648.0,2.42532252059391e-07,209.521270751953,13021.0,0.0160910282284021,295.308532714844,7.76940298080444,0.296454668045044,1.35642540454865,141.728591918945,1277659.0,143602.84375,68768.2109375,103153.5078125,82675.8203125,11303161.0,-108043584.0,2
0,-1.04512253074063e-07,236.650848388672,31336.0,0.0075520440004766,357.339447021484,8.73943424224854,0.240006327629089,1.21729362010956,364.495422363281,1698052.75,234177.578125,131111.328125,94516.796875,48477.8984375,13671272.0,-134657968.0,1.585634379353e-07,233.005157470703,30020.0,0.0077616642229259,210.216903686523,10.4945840835571,0.282251328229904,1.18817973136902,46.8530807495117,1159414.375,208262.765625,133044.125,84116.0859375,36228.2890625,8059645.0,-73654400.0,-1.77112369215138e-07,168.799591064453,35.0,4.82284545898438,239.158477783203,7.11989974975586,0.255928695201874,1.29935526847839,219.793151855469,697984.1875,93545.0625,82787.796875,68044.921875,43118.9609375,9153599.0,-87531672.0,1.50460746084491e-08,166.042633056641,63.0,2.63559746742249,133.421630859375,8.81321048736572,0.306373655796051,1.33607637882233,274.404602050781,504091.375,68319.890625,49949.6171875,55427.76953125,34796.04296875,5108925.5,-45265588.0,1.3881779636904e-07,139.312561035156,1738.0,0.0801568254828453,140.823547363281,4.78952121734619,0.49720561504364,1.34836363792419,66.5101852416992,711071.3125,162197.625,115501.7734375,143099.484375,110110.9375,5389419.0,-41097008.0,1.7551676023686e-07,422.034881591797,4965.0,0.0850019901990891,381.277313232422,17.664966583252,0.235876843333244,1.21233975887299,1.41247010231018,1818481.125,229155.359375,126080.71875,107943.421875,49269.6484375,14588802.0,-148253728.0,-1.91472828703354e-08,506.707275390625,47.0,10.781005859375,176.159469604492,110.040046691895,0.407311230897903,1.37083494663239,2.61487412452698,690162.75,78566.8671875,75243.3984375,118406.09375,95573.7265625,6739721.0,-70052256.0,1.10894681881746e-07,169.046325683594,20811.0,0.0081229312345385,144.782150268555,6.74779415130615,0.338209867477417,1.34422039985657,361.212829589844,629780.0,93747.6875,57582.95703125,68024.859375,51104.234375,5539142.5,-47513620.0,3
0,8.61627711401525e-08,307.206878662109,2883.0,0.106558054685593,461.811981201172,13.6741628646851,0.20258104801178,1.14550971984863,275.872192382812,2685223.75,298198.9375,155527.96875,81087.828125,38826.52734375,17689824.0,-185579536.0,3.19121369329878e-08,650.603942871094,51.0,12.7569398880005,221.405548095703,238.085876464844,0.252579510211945,1.19148170948029,76.0269317626953,1065805.125,148470.015625,131466.625,64591.1796875,30964.17578125,8474025.0,-96492984.0,6.94088981845198e-08,203.019989013672,56.0,3.62535691261292,96.4307479858398,17.1276512145996,0.353742450475693,1.27097022533417,17.6041221618652,333743.59375,73239.6953125,92698.25,53992.8515625,31178.0703125,3689590.25,-31153506.0,1.18074915178568e-07,125.279121398926,11927.0,0.0105038248002529,64.0016784667969,6.41206073760986,0.417482078075409,1.33363103866577,614.360961914062,388187.59375,55387.046875,46585.75,47970.0859375,32841.78515625,2451144.5,-17761028.0,8.950357788251042e-09,154.108337402344,26318.0,0.0058556250296533,141.981079101562,6.5953540802002,0.430385202169418,1.30901122093201,19.8937225341797,653997.9375,130292.984375,138642.59375,114351.578125,75913.25,5433415.5,-44309112.0,-1.19670517051418e-07,588.719421386719,79.0,7.45214462280273,284.521606445312,124.805885314941,0.28763535618782,1.256098985672,68.2960739135742,1269516.5,183935.640625,145819.640625,108146.78125,62688.65625,10889763.0,-117702608.0,-1.66740917961761e-07,77.6853637695312,6512.0,0.011929570697248,59.7576141357422,4.15075922012329,0.554301083087921,1.36221766471863,118.331748962402,242987.96875,57565.296875,59794.9296875,77583.421875,59484.8515625,2287067.75,-15204375.0,-2.23384972741769e-08,166.302322387695,41.0,4.05615425109863,73.8089141845703,9.88081073760986,0.513257682323456,1.37273406982422,16.1097755432129,357445.125,71551.140625,53497.21484375,76128.453125,64561.2890625,2830890.5,-20802542.0,4
0,1.75815941361179e-07,906.518798828125,90.0,10.0724315643311,3459.61376953125,22.4196529388428,0.106346055865288,1.08833348751068,56.9360542297363,16665789.0,667318.75,169829.65625,134215.78125,78850.2890625,132388168.0,-1778432768.0,1.50784856600694e-07,975.175842285156,35172.0,0.0277259144932032,2761.59375,29.991662979126,0.0958399996161461,1.12083101272583,68.7196273803711,12143986.0,348567.6875,106213.4296875,80788.5703125,51686.95703125,105656928.0,-1440120320.0,1.06905666541479e-07,479.960632324219,47.0,10.2119283676147,351.258911132812,40.0699424743652,0.241976901888847,1.27265965938568,3.5945520401001,2319007.75,168718.28125,86476.8203125,85012.65625,56111.48828125,13516862.0,-146296640.0,-2.54499298080191e-07,415.048400878906,43.0,9.65228843688965,147.375686645508,82.1823959350586,0.334784269332886,1.37772655487061,3.67786550521851,953165.8125,80999.046875,43615.90234375,67260.265625,45487.7109375,5638300.0,-55964360.0,3.79754453661008e-07,929.247192382812,1332.0,0.697633028030396,1513.44750976562,42.4411277770996,0.171033516526222,1.24068450927734,57.1192245483398,8231359.0,419682.5,183207.71875,180156.140625,115834.09375,57900844.0,-738405504.0,2.17999797769153e-07,784.61279296875,23848.0,0.0329005718231201,731.598754882812,60.793384552002,0.212147444486618,1.25890445709229,50.7973747253418,4116326.25,308551.09375,144442.0,140396.0,89215.359375,27986854.0,-331860000.0,-1.3881779636904e-07,690.389465332031,29866.0,0.0231162346899509,709.963012695312,34.0925788879395,0.198758274316788,1.30233216285706,75.358512878418,4223116.0,194389.78125,88729.2265625,105628.046875,82620.828125,27208956.0,-315290528.0,6.382427919504611e-09,278.953186035156,18090.0,0.0154202980920672,218.208923339844,17.788537979126,0.311586141586304,1.35614061355591,40.3421058654785,1399138.0,106978.5625,56190.62109375,79444.265625,67239.015625,8347919.0,-81092800.0,1
0,-1.62951351967422e-07,901.963745117188,95.0,9.49435520172119,3327.47216796875,20.2340984344482,0.109879016876221,1.02013623714447,62.5698585510254,17727602.0,907019.25,198363.234375,139693.65625,65394.6796875,127303952.0,-1676504832.0,2.99176292628545e-07,847.029418945312,14903.0,0.0568361692130566,1648.91284179688,44.05517578125,0.11558224260807,1.11255371570587,64.8214645385742,8344507.5,397557.125,105187.5390625,74759.703125,42471.171875,63090708.0,-833832768.0,5.983526119024421e-09,722.763732910156,25688.0,0.0281362403184175,934.452575683594,67.0283203125,0.148509159684181,1.25179755687714,72.5695495605469,5530360.5,154732.140625,80846.0078125,81371.1015625,52852.80859375,35744748.0,-473560032.0,-1.5956069798761502e-09,338.879180908203,13266.0,0.0255449414253235,94.2318572998047,83.435920715332,0.387095928192139,1.38095688819885,39.5845069885254,598730.875,82127.515625,42541.91796875,55751.265625,38392.03125,3605641.0,-33248624.0,-8.13510254715766e-08,890.844482421875,141.0,6.31804609298706,1804.09582519531,46.8560409545898,0.146443590521812,1.22366499900818,68.5896835327148,7953819.0,416581.9375,170928.796875,156272.265625,95440.8046875,69026200.0,-925156992.0,3.7496761251532e-08,729.157592773438,86.0,8.47857666015625,619.647155761719,80.8397827148438,0.207259863615036,1.2779266834259,76.5407485961914,3259789.5,266091.9375,104752.109375,104262.3984375,74704.3671875,23721390.0,-285098112.0,-5.02616188668981e-08,865.889770507812,82.0,10.5596313476562,730.072265625,78.922233581543,0.175660282373428,1.2929379940033,27.7208080291748,4046095.25,145269.921875,71172.1328125,87815.21875,62996.6640625,27929110.0,-355679040.0,3.61006051718959e-08,791.447143554688,75.0,10.5526285171509,519.676513671875,164.481918334961,0.183671027421951,1.3452388048172,72.4347839355469,2567132.75,74933.2421875,45847.41015625,64260.21875,54169.796875,19887818.0,-263064464.0,2
0,4.06879756553735e-08,509.675933837891,39.0,13.0686140060425,885.451110839844,14.3339052200317,0.195839136838913,1.16799867153168,14.950870513916,7835861.5,567568.9375,166821.515625,132850.65625,75418.765625,33876172.0,-364206784.0,-1.14883697222012e-07,348.379821777344,21088.0,0.0165202878415585,341.685150146484,21.8431797027588,0.223599448800087,1.23995864391327,22.6383800506592,2575554.0,257810.703125,85793.734375,64836.56640625,41004.56640625,13077892.0,-134407600.0,-1.83494801575534e-08,184.983947753906,22947.0,0.0080613568425178,74.2084045410156,15.85267162323,0.454533517360687,1.33152437210083,52.4422073364258,447733.34375,102946.875,64248.62890625,65104.52734375,45280.80078125,2840029.25,-21786990.0,-1.44103253774119e-08,190.072875976562,27753.0,0.0068487324751913,74.7099075317383,24.4299392700195,0.472905248403549,1.35692071914673,288.664215087891,354812.90625,252727.046875,43600.7109375,61241.67578125,44947.46875,2863597.0,-23186752.0,-1.11692486370885e-08,270.205780029297,85.0,3.17889142036438,437.790740966797,6.96992540359497,0.318433910608292,1.27798402309418,194.312042236328,2873388.25,521614.15625,191612.875,183377.40625,121859.4375,16797878.0,-159309856.0,-1.53976074557249e-07,274.780212402344,1686.0,0.16297759115696,228.125640869141,11.5037126541138,0.315005302429199,1.29368901252747,35.0173187255859,1592077.0,240553.859375,95056.703125,90369.96875,64299.12890625,8743394.0,-78973880.0,-1.07703463925191e-08,256.291442871094,162.0,1.58204591274261,116.111968994141,30.8823947906494,0.428925842046738,1.36168563365936,304.321014404297,676823.625,108166.015625,62856.35546875,84874.53125,68109.46875,4468247.0,-37711500.0,9.57364179043907e-08,115.506744384766,208.0,0.555320858955383,64.6073455810547,7.26163291931152,0.481916636228561,1.38842344284058,85.4136962890625,402803.5625,54212.96875,35249.96484375,57630.125,49457.6640625,2475399.25,-17845846.0,3
0,-3.82945657406708e-08,828.537475585938,18366.0,0.0451125726103783,1047.88757324219,51.9282875061035,0.176238641142845,1.19050931930542,36.1577186584473,6399114.5,417192.6875,160861.0625,134427.96875,75487.125,40413852.0,-496840480.0,-3.0914883986099502e-09,1010.77770996094,180.0,5.6154317855835,803.426391601562,108.868629455566,0.14931645989418,1.23477649688721,47.0186920166016,3393055.75,181653.28125,81601.140625,72026.1875,42164.3046875,31140412.0,-413911168.0,9.97254332446573e-08,686.793640136719,61.0,11.2589120864868,324.702331542969,215.246109008789,0.236745715141296,1.32512664794922,39.8005981445312,1340962.0,90094.7421875,65679.8125,71941.359375,53403.9140625,12463078.0,-157313728.0,-5.74418486110062e-08,163.772247314453,233.0,0.702885210514069,35.1628150939941,21.1772804260254,0.623513102531433,1.4351212978363,1.65271008014679,161373.703125,60005.63671875,30415.27734375,50208.53515625,38198.16015625,1384396.125,-8945997.0,-1.69533240779174e-08,746.783447265625,18036.0,0.0414051599800587,869.929260253906,44.9792251586914,0.218721643090248,1.257364153862,39.9523963928223,5914035.0,320890.40625,160118.21875,173551.9375,110655.4375,33293402.0,-403949152.0,2.95187287946419e-08,439.070983886719,38.0,11.5544996261597,203.417129516602,53.5138626098633,0.327102035284042,1.33663785457611,189.545333862305,1164375.375,115124.0703125,71389.15625,87423.3203125,65893.078125,8072696.0,-80069448.0,-9.25451999478355e-08,607.829040527344,7914.0,0.0768042728304863,376.583679199219,71.7333755493164,0.251356661319733,1.32511043548584,81.8104858398438,2623422.25,153024.171875,62292.73046875,86034.84375,71845.34375,14426269.0,-165063872.0,-5.10594233560369e-08,145.134368896484,18474.0,0.0078561417758464,73.5561981201172,11.6672763824463,0.468351811170578,1.39250779151917,0.442696452140808,505701.65625,48950.8203125,34843.58203125,59512.53515625,53578.4921875,2829241.25,-21917840.0,4
0,4.42780923037844e-08,99.2083511352539,35.0,2.83452439308167,36.9666061401367,20.2595653533936,0.524137914180756,1.34984219074249,8.44008636474609,246561.5625,70754.171875,36803.16796875,41458.1640625,30109.0,1416101.875,-9179757.0,8.77583801184301e-08,185.333557128906,196.0,0.945579349994659,128.76448059082,15.992901802063,0.405907601118088,1.27734124660492,3.65013742446899,917233.5625,215386.578125,97575.765625,100650.296875,54024.83203125,4932727.5,-39426744.0,-7.85836391514749e-08,45.982292175293,1427.0,0.0322230495512486,19.8276405334473,3.89160466194153,0.732430756092072,1.37180960178375,1442.53015136719,90757.96875,38030.2734375,29587.3984375,47146.5625,32619.458984375,759693.8125,-3515453.0,-4.70704044630565e-08,65.6777267456055,20693.0,0.0031739103142172,20.7666110992432,4.20453071594238,0.759168446063995,1.43566453456879,174.25439453125,89418.796875,24581.880859375,47662.76953125,40849.109375,36035.26171875,796799.1875,-3739668.0,1.00523237733796e-07,561.214599609375,48.0,11.6919708251953,346.600219726562,113.259674072266,0.282001405954361,1.25486743450165,15.052942276001,2190956.5,249733.125,154712.203125,127934.546875,69122.765625,13692057.0,-149483792.0,4.78682089521953e-08,246.26887512207,7035.0,0.0350062362849712,167.585830688477,13.9853868484497,0.351954996585846,1.33243238925934,70.1452560424805,1136060.25,135826.75,60044.98046875,88806.2734375,60542.50390625,6427921.0,-57474200.0,1.69134338534604e-07,81.0717163085938,15451.0,0.0052470206283032,27.2453460693359,5.37909269332886,0.631312489509583,1.35894322395325,14.3696327209473,131374.546875,40543.13671875,30429.630859375,48776.91015625,33414.34765625,1044421.5,-5798278.5,1.67538729556327e-08,293.930297851562,36.0,8.16473007202148,115.810966491699,43.7016258239746,0.4431391954422,1.40663409233093,191.244674682617,590788.1875,36868.140625,27900.38671875,87321.4140625,78193.390625,4430720.5,-42458424.0,1
0,-4.18846823890817e-09,182.935195922852,1975.0,0.0926254168152809,131.028671264648,16.4585456848145,0.324093967676163,1.2890442609787,218.314346313477,971944.1875,181282.40625,53868.9453125,54717.390625,37983.734375,5015776.0,-44037528.0,5.02616188668981e-08,275.490173339844,12193.0,0.0225941259413958,255.425735473633,21.9647445678711,0.286858737468719,1.19233560562134,254.291717529297,2192842.25,403121.125,111619.7578125,93930.265625,46996.9921875,9776294.0,-91808888.0,5.50484386963035e-08,149.756607055664,11124.0,0.0134624782949686,67.369499206543,10.5326499938965,0.509186089038849,1.32905960083008,286.945587158203,383516.96875,109387.15625,63503.796875,80425.546875,51287.671875,2577678.5,-17998440.0,1.59560684664939e-08,286.213928222656,73.0,3.920738697052,74.837028503418,83.2553787231445,0.418322563171387,1.35722172260284,149.536972045898,488707.375,102656.375,58251.9375,53557.5,35466.15625,2863704.0,-26100828.0,1.25255141369962e-07,1108.2705078125,104.0,10.6564474105835,1170.94860839844,89.2265396118164,0.173053190112114,1.22752475738525,9.19284248352051,5226882.0,449857.21875,163252.75,147413.65625,85833.421875,44879468.0,-596140096.0,-2.95187287946419e-08,780.23046875,65.0,12.0035457611084,882.890380859375,70.5198745727539,0.164536029100418,1.20784938335419,68.987548828125,4988138.5,309934.40625,102286.84375,105821.7578125,55911.60546875,33785040.0,-427623392.0,-4.08874285540151e-08,749.121948242188,148.0,5.06163501739502,758.413269042969,58.1449508666992,0.157293647527695,1.32880544662476,62.5132446289062,1835872.25,95541.640625,41994.02734375,76203.078125,54522.421875,29013004.0,-380386080.0,7.93814436406137e-08,766.5390625,154.0,4.97752618789673,1123.8525390625,40.7129364013672,0.120104871690273,1.27867221832275,58.9432373046875,4271092.5,76794.84375,38933.203125,61138.94921875,43647.81640625,42990188.0,-569075200.0,2
